Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
沙姆斯丁 ;101937;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577014;1936;1999;1999;x
斯普尔 ;101938;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L7817;1936;1999;1999;x
斯塔肯博赫·斯塔乔威尔 ;101939;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M577002;1936;1999;1999;x
苏迪曼 ;101940;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L577017;1936;1999;1999;x
苏迪尔曼·B. ;101941;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M577034;1936;1999;1999;x
苏迪尔曼·L. ;101942;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577019;1936;1999;1999;x
苏哈托 ;101943;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577020;1936;1999;1999;x
苏加诺 ;101944;UIC;1936;1936;1936;1990;3;7;0;0;0;5;2;M577011;1936;1999;1999;x
苏莫哈若 ;101945;UIC;1936;1936;1990;1990;3;7;0;1;0;5;0;M577047;1936;1999;1999;x
苏拉特曼 ;101946;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L577023;1936;1999;1999;x
苏尔约 ;101947;UIC;1936;1936;1990;1990;3;7;0;2;0;5;0;M577054;1936;1999;1999;x
特尔·波尔滕 ;101948;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L7819;1936;1999;1999;x
阿芒武九世·约加塔 ;101949;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M577049;1936;1999;1999;x
多尔曼 ;101950;UIC;1936;1936;1936;1936;3;7;0;1;0;5;0;L7836;1936;1999;1999;x
黑尔弗里希 ;101951;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L7839;1936;1999;1999;x
维哈瓦塔 ;101952;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;L577029;1936;1999;1999;x
尤斯弗 ;101953;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M577053;1936;1999;1999;x
穆罕默德三世·庞蒂亚克 ;101954;UIC;1936;1936;1936;1990;3;7;0;0;0;5;1;M577004;1936;1999;1999;x
鲁鲁法 ;101955;UIC;1936;1990;1990;1990;3;7;0;1;0;5;0;L577032;1936;1999;1999;x
里亚蒂 ;101956;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L577033;1936;1999;1999;x
苏加诺 ;101957;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M577011;1936;1999;1999;x
苏尔约 ;101958;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;M577054;1936;1999;1999;x
范·厄延 ;101959;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L7859;1936;1999;1999;x
帕克梅哈桑 ;101960;UIC;1936;1990;1990;1990;3;7;0;0;0;5;2;M577063;1936;1999;1999;x
阿德林 ;101961;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M540036;1936;1999;1999;x
阿派 ;101962;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M540034;1936;1999;1999;x
贝鲁 ;101963;UIC;1936;1936;1936;1990;3;7;0;1;0;5;0;M540039;1936;1999;1999;x
奔 ;101964;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M540010;1936;1999;1999;x
布罗索莱特 ;101965;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M540023;1936;1999;1999;x
德·阿博尼耶 ;101966;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L540005;1936;1999;1999;x
费夫尔 ;101967;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;L540006;1936;1999;1999;x
赫蒙 ;101968;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;L540007;1936;1999;1999;x
孔 ;101969;UIC;1936;1936;1936;1936;3;7;0;0;0;5;0;L540008;1936;1999;1999;x
迈雷 ;101970;UIC;1936;1936;1936;1936;3;7;0;2;0;5;0;M540030;1936;1999;1999;x
穆拉西奥勒 ;101971;UIC;1936;1936;1936;1990;3;7;0;2;0;5;0;M540026;1936;1999;1999;x
保 ;101972;UIC;1936;1990;1990;1990;3;7;0;0;0;5;0;M540038;1936;1999;1999;x
佩瑟瓦尔 ;101973;UIC;1936;1936;1936;1990;3;7;0;0;0;5;2;L540012;1936;1999;1999;x
潘蒙 ;101974;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;L540013;1936;1999;1999;x
佩萨拉特 ;101975;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M540008;1936;1999;1999;x
披七 ;101976;UIC;1936;1936;1936;1990;3;7;0;2;0;5;0;M540035;1936;1999;1999;x
丰威汉 ;101977;UIC;1936;1936;1936;1990;3;7;0;0;0;5;0;M540029;1936;1999;1999;x
富桑纳尼 ;101978;UIC;1936;1990;1990;1990;3;7;0;2;0;5;0;M540031;1936;1999;1999;x
罗克斯 ;101979;UIC;1936;1936;1990;1990;3;7;0;0;0;5;0;M540007;1936;1999;1999;x
