Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
叶海亚·汗 ;411932;UIR;1936;1990;1990;1990;3;7;0;0;0;5;2;L505086;1936;1999;1999;x
卡利穆拉 ;411933;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564018;1936;1999;1999;x
纳瓦卜·汉吉 ;411934;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564007;1936;1999;1999;x
雷曼·汗 ;411935;UIR;1936;1936;1936;1936;3;7;0;1;0;5;0;L505113;1936;1999;1999;x
塔尔博特·萨维尼亚克·哈尔 ;411936;UIR;1936;1936;1936;1936;3;7;0;2;0;5;0;L1394;1936;1999;1999;x
阿里·米尔 ;411937;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L564022;1936;1999;1999;x
阿斯加尔·汗 ;411938;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L505127;1936;1999;1999;x
亨德里克森 ;411939;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;M564010;1936;1999;1999;x
柯克布赖德 ;411940;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L1454;1936;1999;1999;x
纳瓦卜·马诺瓦尔 ;411941;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;M564014;1936;1999;1999;x
里甘 ;411942;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L1472;1936;1999;1999;x
艾哈迈德·乌尔·穆尔克 ;411943;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;M564038;1936;1999;1999;x
瓦哈卜·汗 ;411944;UIR;1936;1936;1936;1990;3;7;0;0;0;5;2;M564047;1936;1999;1999;x
阿克巴尔·汗 ;411945;UIR;1936;1936;1990;1990;3;7;0;1;0;5;0;L280000;1936;1999;1999;x
巴多路希 ;411946;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L280001;1936;1999;1999;x
达乌德 ;411947;UIR;1936;1936;1990;1990;3;7;0;2;0;5;0;L280002;1936;1999;1999;x
埃特马迪·汗 ;411948;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L280003;1936;1999;1999;x
加尼·汗 ;411949;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L280004;1936;1999;1999;x
吴拉姆·瓦利 ;411950;UIR;1936;1936;1936;1936;3;7;0;1;0;5;0;L280005;1936;1999;1999;x
戈扎姆·汗 ;411951;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280006;1936;1999;1999;x
哈希姆·汗 ;411952;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L280007;1936;1999;1999;x
侯赛因 ;411953;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280008;1936;1999;1999;x
马扎拉姆·汗 ;411954;UIR;1936;1936;1936;1990;3;7;0;0;0;5;1;L280009;1936;1999;1999;x
萨拉杰·汗 ;411955;UIR;1936;1990;1990;1990;3;7;0;1;0;5;0;L280010;1936;1999;1999;x
塞尔让 ;411956;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280011;1936;1999;1999;x
沙阿·加齐 ;411957;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280012;1936;1999;1999;x
苏莱曼·汗 ;411958;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L280013;1936;1999;1999;x
塔尔齐·汗 ;411959;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280014;1936;1999;1999;x
瓦利·汗 ;411960;UIR;1936;1990;1990;1990;3;7;0;0;0;5;2;L280015;1936;1999;1999;x
尤努斯·汗 ;411961;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L280016;1936;1999;1999;x
查希尔 ;411962;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280017;1936;1999;1999;x
侯赛因 ;411963;UIR;1936;1936;1936;1990;3;7;0;1;0;5;0;L280018;1936;1999;1999;x
瓦利·汗 ;411964;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280019;1936;1999;1999;x
查希尔 ;411965;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L280020;1936;1999;1999;x
达乌德 ;411966;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280021;1936;1999;1999;x
费代里科 ;411967;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L280022;1936;1999;1999;x
申克 ;411968;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L280023;1936;1999;1999;x
塞拉菲尼 ;411969;UIR;1936;1936;1936;1936;3;7;0;0;0;5;0;L280024;1936;1999;1999;x
查希尔 ;411970;UIR;1936;1936;1936;1936;3;7;0;2;0;5;0;L280025;1936;1999;1999;x
安德鲁克·贡波·塔希 ;411971;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L150000;1936;1999;1999;x
巴帕·叶舍 ;411972;UIR;1936;1990;1990;1990;3;7;0;0;0;5;0;L150001;1936;1999;1999;x
查戈伊·纳姆加尔·道尔杰 ;411973;UIR;1936;1936;1936;1990;3;7;0;0;0;5;2;L150002;1936;1999;1999;x
查马·桑费 ;411974;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L150003;1936;1999;1999;x
贾托·旺杜 ;411975;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L150004;1936;1999;1999;x
扬帕尔·拉布吉耶·林波切 ;411976;UIR;1936;1936;1936;1990;3;7;0;2;0;5;0;L150005;1936;1999;1999;x
卡尔尚·楚尔特里姆 ;411977;UIR;1936;1936;1936;1990;3;7;0;0;0;5;0;L150006;1936;1999;1999;x
哈米·索南·旺迪 ;411978;UIR;1936;1990;1990;1990;3;7;0;2;0;5;0;L150007;1936;1999;1999;x
拉卢·策旺·道尔杰 ;411979;UIR;1936;1936;1990;1990;3;7;0;0;0;5;0;L150008;1936;1999;1999;x
