Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x 
洛克伍德 ;60248;USA;1941;1946;1990;1990;3;6;256;2;0;5;0;L60248;1941;1999;1999;x
卢卡斯 ;60249;USA;1939;1943;1990;1990;2;5;64;2;0;5;0;L60249;1939;1999;1999;x
麦克阿瑟 ;60250;USA;1930;1930;1941;1944;0;9;53;6;0;5;0;L60250;1930;1999;1999;x
罗伯特·C·梅肯 ;60251;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60251;1941;1999;1999;x
麦克鲁德 ;60252;USA;1939;1990;1990;1990;3;6;128;1;0;5;0;L60252;1939;1999;1999;x
马科海姆 ;60253;USA;1930;1930;1990;1990;2;5;32;1;0;5;0;L60253;1930;1938;1999;x
马歇尔 ;60254;USA;1930;1938;1939;1944;1;9;7;6;0;5;0;L60254;1930;1999;1999;x
马斯顿 ;60255;USA;1943;1990;1990;1990;3;6;256;1;0;5;0;L60255;1943;1999;1999;x
马丁·E. ;60256;USA;1937;1990;1990;1990;3;4;0;1;0;5;0;L60256;1937;1999;1999;x
马丁·F. ;60257;USA;1930;1990;1990;1990;3;4;2;1;0;5;0;L60257;1930;1939;1999;x
马特森 ;60258;USA;1938;1940;1990;1990;2;5;0;2;0;5;0;L60258;1938;1999;1999;x
麦克阿尼 ;60259;USA;1945;1990;1990;1990;3;5;4;1;0;5;0;L60259;1945;1999;1999;x
麦克奥利菲 ;60260;USA;1941;1944;1990;1990;3;7;256;2;0;5;0;L60260;1941;1999;1999;x
麦克布赖德 ;60261;USA;1940;1942;1990;1990;2;6;65;2;0;5;0;L60261;1940;1999;1999;x
麦克劳尔 ;60262;USA;1943;1990;1990;1990;3;5;32;1;0;5;0;L60262;1943;1999;1999;x
麦金斯 ;60263;USA;1945;1990;1990;1990;3;6;256;1;0;5;0;L60263;1945;1999;1999;x
麦基·A·E. ;60264;USA;1930;1990;1990;1990;3;6;256;1;0;5;0;L60264;1930;1943;1999;x
麦基·R·H. ;60265;USA;1930;1990;1990;1990;3;4;0;1;0;5;0;L60265;1930;1940;1999;x
麦肯尼 ;60266;USA;1943;1990;1990;1990;3;6;1;1;0;5;0;L60266;1943;1999;1999;x
麦克莱恩 ;60267;USA;1940;1944;1990;1990;2;5;2;2;0;5;0;L60267;1940;1999;1999;x
麦克奈尔 ;60268;USA;1930;1930;1941;1990;1;8;516;2;0;5;0;L60268;1930;1999;1999;x
莫瑞尔 ;60269;USA;1938;1990;1990;1990;3;5;5;1;0;5;0;L60269;1938;1999;1999;x
梅尔 ;60270;USA;1940;1990;1990;1990;3;5;4;1;0;5;0;L60270;1940;1999;1999;x
米德尔顿 ;60271;USA;1930;1930;1990;1990;2;5;0;1;0;5;0;L60271;1930;1999;1999;x
米雷 ;60272;USA;1942;1990;1990;1990;3;6;256;1;0;5;0;L60272;1943;1999;1999;x
米利金 ;60273;USA;1937;1990;1990;1990;2;6;4;1;0;5;0;L60273;1937;1999;1999;x
米切尔·E·W. ;60274;USA;1945;1990;1990;1990;3;6;5;1;0;5;0;L60274;1945;1999;1999;x
米切尔·R. ;60275;USA;1942;1990;1990;1990;3;7;256;1;0;5;0;L60275;1942;1999;1999;x
莫伊斯 ;60276;USA;1939;1990;1990;1990;3;4;2;1;0;5;0;L60276;1939;1943;1999;x
蒙塔格 ;60277;USA;1943;1990;1990;1990;3;5;64;1;0;5;0;L60277;1943;1999;1999;x
莫利·J·E. ;60278;USA;1943;1945;1990;1990;2;7;4;2;0;5;0;L60278;1943;1999;1999;x
莫利·R·C. ;60279;USA;1930;1990;1990;1990;3;5;513;1;0;5;0;L60279;1930;1940;1999;x
莫利斯 ;60280;USA;1942;1943;1990;1990;2;5;128;1;0;5;0;L60280;1942;1999;1999;x
米勒 ;60281;USA;1940;1990;1990;1990;3;4;3;1;0;5;0;L60281;1940;1999;1999;x
莫瑞·M·M. ;60282;USA;1938;1990;1990;1990;3;5;4;1;0;5;0;L60282;1938;1999;1999;x
莫瑞·R. ;60283;USA;1944;1990;1990;1990;3;6;4;1;0;5;0;L60283;1944;1999;1999;x
纽加尔登 ;60284;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60284;1941;1999;1999;x
尼科尔斯 ;60285;USA;1942;1990;1990;1990;3;5;0;1;0;5;0;L60285;1942;1999;1999;x
欧·丹尼尔 ;60286;USA;1942;1944;1990;1990;2;6;4;2;0;5;0;L60286;1942;1999;1999;x
奥利弗 ;60287;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60287;1942;1999;1999;x
帕尔默 ;60288;USA;1944;1990;1990;1990;3;7;4;1;0;5;0;L60288;1944;1999;1999;x
帕克 ;60289;USA;1941;1990;1990;1990;3;5;1;1;0;5;0;L60289;1941;1999;1999;x
帕克斯 ;60290;USA;1943;1945;1990;1990;3;5;256;2;0;5;0;L60290;1943;1999;1999;x
帕奇 ;60291;USA;1942;1943;1944;1990;2;8;260;3;0;5;0;L60291;1942;1999;1999;x
帕特里克 ;60292;USA;1944;1990;1990;1990;3;4;0;1;0;5;0;L60292;1944;1999;1999;x
帕特森 ;60293;USA;1940;1990;1990;1990;3;4;64;1;0;5;0;L60293;1940;1999;1999;x
乔治·S·巴顿 ;60294;USA;1930;1940;1942;1990;1;9;148;7;0;5;0;L60294;1930;1999;1999;x
保罗 ;60295;USA;1943;1990;1990;1990;3;5;4;1;0;5;0;L60295;1943;1999;1999;x
皮克 ;60296;USA;1945;1990;1990;1990;3;4;0;1;0;5;0;L60296;1945;1999;1999;x
皮克 ;60297;USA;1937;1990;1990;1990;3;4;1;1;0;5;0;L60297;1937;1942;1999;x
皮尔斯 ;60298;USA;1941;1990;1990;1990;3;5;128;1;0;5;0;L60298;1941;1999;1999;x
保林 ;60299;USA;1930;1990;1990;1990;3;5;512;1;0;5;0;L60299;1930;1939;1999;x
普里查德 ;60300;USA;1940;1990;1990;1990;3;6;128;1;0;5;0;L60300;1940;1999;1999;x
普里克特 ;60301;USA;1941;1990;1990;1990;3;6;128;1;0;5;0;L60301;1941;1999;1999;x
普特 ;60302;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60302;1942;1999;1999;x
拉夫 ;60303;USA;1937;1990;1990;1990;3;5;0;1;0;5;0;L60303;1937;1943;1999;x
蓝金 ;60304;USA;1942;1990;1990;1990;3;6;128;1;0;5;0;L60304;1942;1999;1999;x
瑞德 ;60305;USA;1945;1990;1990;1990;3;5;4;1;0;5;0;L60305;1945;1999;1999;x
莱克弗德 ;60306;USA;1938;1990;1990;1990;3;4;0;1;0;5;0;L60306;1938;1999;1999;x
莱因哈特 ;60307;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60307;1941;1999;1999;x
莱依波尔德 ;60308;USA;1937;1941;1990;1990;2;5;32;2;0;5;0;L60308;1937;1999;1999;x
理查森 ;60310;USA;1930;1930;1930;1990;2;5;4;1;0;5;0;L60310;1930;1999;1999;x
李奇微 ;60311;USA;1940;1941;1942;1990;2;7;256;4;0;5;0;L60311;1940;1999;1999;x
瑞雷 ;60312;USA;1930;1990;1990;1990;3;4;64;1;0;5;0;L60312;1930;1942;1999;x
罗伯特森 ;60313;USA;1940;1990;1990;1990;3;5;0;1;0;5;0;L60313;1940;1999;1999;x
瑞奇 ;60314;USA;1943;1947;1990;1990;3;5;256;2;0;5;0;L60314;1943;1999;1999;x
罗斯福·吉尔. ;60315;USA;1941;1990;1990;1990;3;5;4;1;0;5;0;L60315;1941;1999;1999;x
罗杰 ;60316;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60316;1942;1999;1999;x
拉夫纳 ;60317;USA;1945;1990;1990;1990;3;7;4;1;0;5;0;L60317;1945;1999;1999;x
鲁佩图斯 ;60318;USA;1942;1990;1990;1990;3;6;256;1;0;5;0;L60318;1942;1999;1999;x
莱德尔 ;60319;USA;1937;1990;1990;1990;3;6;128;1;0;5;0;L60319;1937;1999;1999;x
桑德森 ;60320;USA;1942;1944;1990;1990;2;6;256;2;0;5;0;L60320;1942;1999;1999;x
斯坎伦 ;60321;USA;1944;1990;1990;1990;3;5;128;1;0;5;0;L60321;1944;1999;1999;x
施特莱彻 ;60322;USA;1930;1938;1990;1990;2;5;32;2;0;5;0;L60322;1930;1941;1999;x
施密特 ;60323;USA;1942;1946;1990;1990;3;7;260;2;0;5;0;L60323;1942;1999;1999;x
斯科特 ;60324;USA;1939;1990;1990;1990;3;4;128;1;0;5;0;L60324;1939;1943;1999;x
瑟伯瑞 ;60325;USA;1942;1990;1990;1990;3;6;4;1;0;5;0;L60325;1942;1999;1999;x
舍茨 ;60326;USA;1930;1990;1990;1990;3;4;2;1;0;5;0;L60326;1930;1940;1999;x
舍夫尔德 ;60327;USA;1943;1944;1990;1990;3;7;260;2;0;5;0;L60327;1943;1999;1999;x
谢尔曼 ;60328;USA;1938;1990;1990;1990;3;5;1;1;0;5;0;L60328;1938;1999;1999;x
肖特 ;60329;USA;1930;1941;1990;1990;2;6;0;2;0;5;0;L60329;1930;1999;1999;x
西尔韦斯特 ;60330;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60330;1942;1999;1999;x
辛普森 ;60331;USA;1940;1941;1943;1990;1;7;4;3;0;5;0;L60331;1940;1999;1999;x
斯劳恩 ;60332;USA;1943;1990;1990;1990;3;4;0;1;0;5;0;L60332;1943;1999;1999;x
史密斯·H·M. ;60333;USA;1939;1943;1990;1990;2;7;257;2;0;5;0;L60333;1939;1999;1999;x
史密斯·J·C. ;60334;USA;1942;1945;1990;1990;3;5;256;2;0;5;0;L60334;1942;1999;1999;x
史密斯·W·B. ;60335;USA;1943;1945;1990;1990;3;7;128;2;0;5;0;L60335;1943;1999;1999;x
萨默威尔 ;60336;USA;1930;1930;1930;1990;1;5;1;1;0;5;0;L60336;1930;1999;1999;x
索伦森 ;60337;USA;1942;1990;1990;1990;3;5;256;1;0;5;0;L60337;1942;1999;1999;x
亚当斯 ;60338;USA;1945;1990;1990;1990;3;5;4;1;0;5;0;L60338;1945;1999;1999;x
斯普莱金斯 ;60339;USA;1943;1990;1990;1990;3;4;1;1;0;5;0;L60339;1943;1999;1999;x
史蒂文斯 ;60340;USA;1930;1990;1990;1990;3;5;513;1;0;5;0;L60340;1930;1940;1999;x
史迪威 ;60341;USA;1930;1942;1943;1990;1;9;21;4;0;5;0;L60341;1930;1999;1999;x
斯特罗斯 ;60342;USA;1944;1990;1990;1990;3;4;0;1;0;5;0;L60342;1944;1999;1999;x
斯特朗 ;60343;USA;1938;1944;1990;1990;3;7;256;2;0;5;0;L60343;1938;1999;1999;x
苏尔坦 ;60344;USA;1938;1942;1990;1990;2;7;16;2;0;5;0;L60344;1938;1999;1999;x
萨瑟兰 ;60345;USA;1938;1942;1990;1990;2;6;0;2;0;5;0;L60345;1938;1999;1999;x
斯威夫特 ;60346;USA;1937;1990;1990;1990;3;5;4;1;0;5;0;L60346;1937;1999;1999;x
斯温 ;60347;USA;1941;1943;1990;1990;2;7;320;2;0;5;0;L60347;1941;1999;1999;x
泰勒 ;60348;USA;1942;1944;1956;1960;0;8;256;4;0;5;0;L60348;1942;1999;1999;x
托马斯 ;60349;USA;1942;1946;1990;1990;3;6;256;2;0;5;0;L60349;1942;1999;1999;x
汤普森 ;60350;USA;1940;1990;1990;1990;3;5;4;1;0;5;0;L60350;1940;1999;1999;x
托马森 ;60351;USA;1943;1990;1990;1990;3;5;4;1;0;5;0;L60351;1943;1999;1999;x
特拉斯科特 ;60352;USA;1942;1943;1944;1990;1;8;33;3;0;5;0;L60352;1942;1999;1999;x
特内基 ;60353;USA;1942;1944;1990;1990;2;6;256;2;0;5;0;L60353;1942;1999;1999;x
特沃德尔 ;60354;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60354;1942;1999;1999;x
范·弗利特 ;60355;USA;1944;1946;1990;1990;3;7;4;2;0;5;0;L60355;1944;1999;1999;x
范·沃里斯 ;60356;USA;1930;1940;1990;1990;2;5;128;2;0;5;0;L60356;1930;1942;1999;x
范德格里弗特 ;60357;USA;1940;1944;1945;1990;2;8;260;3;0;5;0;L60357;1940;1999;1999;x
范登伯格 ;60358;USA;1943;1945;1950;1990;3;6;256;3;0;5;0;L60358;1943;1999;1999;x
温赖特 ;60359;USA;1930;1930;1990;1990;2;6;1;1;0;5;0;L60359;1930;1942;1999;x
沃克·F·L. ;60360;USA;1941;1990;1990;1990;3;4;0;1;0;5;0;L60360;1941;1999;1999;x
沃克·W·H. ;60361;USA;1942;1945;1947;1990;3;7;128;3;0;5;0;L60361;1942;1999;1999;x
华莱士 ;60362;USA;1942;1990;1990;1990;3;6;4;1;0;5;0;L60362;1942;1999;1999;x
瓦德 ;60363;USA;1942;1990;1990;1990;3;5;128;1;0;5;0;L60363;1942;1999;1999;x
沃森 ;60364;USA;1944;1990;1990;1990;3;6;128;1;0;5;0;L60364;1944;1999;1999;x
韦弗 ;60365;USA;1938;1940;1990;1990;2;5;0;2;0;5;0;L60365;1938;1943;1999;x
魏德迈 ;60366;USA;1941;1943;1946;1990;2;7;4;3;0;5;0;L60366;1941;1999;1999;x
威尔斯 ;60367;USA;1930;1990;1990;1990;3;4;0;1;0;5;0;L60367;1930;1941;1999;x
惠勒 ;60368;USA;1941;1944;1959;1990;1;6;2;3;0;5;0;L60368;1941;1999;1999;x
怀特·A·A. ;60369;USA;1940;1990;1990;1990;3;4;2;1;0;5;0;L60369;1940;1999;1999;x
怀特·T·D. ;60370;USA;1944;1945;1955;1990;2;7;0;3;0;5;2;L60370;1944;1999;1999;x
威廉斯 ;60371;USA;1940;1990;1990;1990;3;5;4;1;0;5;0;L60371;1940;1999;1999;x
威洛比 ;60372;USA;1942;1990;1990;1990;3;4;0;1;0;5;0;L60372;1942;1999;1999;x
温 ;60373;USA;1941;1990;1990;1990;3;5;0;1;0;5;0;L60373;1941;1999;1999;x
伍德·J·E. ;60374;USA;1943;1990;1990;1990;3;4;0;1;0;5;0;L60374;1943;1999;1999;x
伍德·J·S. ;60375;USA;1938;1990;1990;1990;3;7;128;1;0;5;0;L60375;1938;1999;1999;x
伍德鲁夫 ;60376;USA;1940;1990;1990;1990;3;6;4;1;0;5;0;L60376;1940;1999;1999;x
威奇 ;60377;USA;1941;1990;1990;1990;3;4;4;1;0;5;0;L60377;1941;1999;1999;x
怀曼 ;60378;USA;1941;1942;1943;1990;2;7;4;3;0;5;0;L60378;1941;1999;1999;x
安德森·C·R. ;60379;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60379;1930;1943;1999;x
安德森·G·W. ;60380;USA;1944;1954;1960;1990;1;6;0;3;0;5;1;L60380;1944;1999;1999;x
巴尔贝 ;60381;USA;1930;1942;1990;1990;2;5;0;2;0;5;1;L60381;1930;1999;1999;x
拜尔瑞 ;60382;USA;1941;1990;1990;1990;3;7;0;1;0;5;1;L60382;1941;1999;1999;x
本森 ;60383;USA;1930;1930;1930;1990;1;7;0;1;0;5;1;L60383;1930;1999;1999;x
博根 ;60384;USA;1943;1990;1990;1990;3;5;0;1;0;5;1;L60384;1943;1999;1999;x
巴尔克利 ;60385;USA;1939;1942;1990;1990;2;5;0;2;0;5;1;L60385;1939;1999;1999;x
伯克 ;60386;USA;1930;1937;1939;1954;2;6;4608;4;0;5;1;L60386;1930;1999;1999;x
卡尔霍恩 ;60387;USA;1941;1943;1990;1990;2;7;0;2;0;5;1;L60387;1941;1999;1999;x
卡奥兰格汉 ;60388;USA;1941;1990;1990;1990;3;7;6144;1;0;5;1;L60388;1941;1999;1999;x
坎贝尔·凯德 ;60389;USA;1939;1990;1990;1990;3;5;0;1;0;5;1;L60389;1939;1999;1999;x
卡萨迪 ;60390;USA;1940;1990;1990;1990;3;6;0;1;0;5;1;L60390;1940;1999;1999;x
克里斯蒂 ;60391;USA;1939;1990;1990;1990;3;5;0;1;0;5;1;L60391;1939;1999;1999;x
克拉克 ;60392;USA;1944;1946;1990;1990;3;5;0;2;0;5;1;L60392;1944;1999;1999;x
科姆斯道克 ;60393;USA;1943;1990;1990;1990;3;5;1024;1;0;5;1;L60393;1943;1999;1999;x
库克 ;60394;USA;1930;1939;1990;1990;2;5;0;2;0;5;1;L60394;1930;1999;1999;x
库利 ;60395;USA;1941;1945;1990;1990;3;7;4096;2;0;5;1;L60395;1941;1999;1999;x
科普兰 ;60396;USA;1945;1990;1990;1990;3;5;0;1;0;5;1;L60396;1945;1999;1999;x
科特 ;60397;USA;1939;1944;1990;1990;2;6;2048;2;0;5;1;L60397;1939;1999;1999;x
登菲尔德 ;60398;USA;1939;1943;1990;1990;2;5;0;2;0;5;1;L60398;1939;1999;1999;x
德金 ;60399;USA;1940;1990;1990;1990;3;5;0;1;0;5;1;L60399;1940;1999;1999;x
爱德华兹 ;60400;USA;1942;1944;1946;1990;2;7;0;3;0;5;1;L60400;1942;1999;1999;x
英格里士 ;60401;USA;1941;1944;1946;1990;3;8;1024;3;0;5;1;L60401;1941;1999;1999;x
费希特勒 ;60402;USA;1942;1947;1951;1990;1;5;0;3;0;5;1;L60402;1942;1999;1999;x
菲费 ;60403;USA;1941;1990;1990;1990;3;5;1024;1;0;5;1;L60403;1941;1999;1999;x
弗莱彻 ;60404;USA;1938;1942;1946;1990;2;6;12288;3;0;5;1;L60404;1938;1999;1999;x
弗卡 ;60405;USA;1944;1990;1990;1990;3;5;1024;1;0;5;1;L60405;1944;1999;1999;x
戈姆利 ;60406;USA;1930;1939;1945;1990;1;5;0;3;0;5;1;L60406;1930;1999;1999;x
吉芬 ;60407;USA;1940;1990;1990;1990;3;5;0;1;0;5;1;L60407;1940;1999;1999;x
金德尔 ;60408;USA;1943;1990;1990;1990;3;5;0;1;0;5;1;L60408;1943;1999;1999;x
格拉斯福德 ;60409;USA;1944;1990;1990;1990;3;6;8192;1;0;5;1;L60409;1944;1999;1999;x
格劳威尔 ;60410;USA;1930;1941;1990;1990;2;7;2048;2;0;5;1;L60410;1930;1999;1999;x
格沃德 ;60411;USA;1945;1990;1990;1990;3;5;0;1;0;5;1;L60411;1945;1999;1999;x
格伊伽克斯 ;60412;USA;1938;1990;1990;1990;3;4;0;1;0;5;1;L60412;1938;1999;1999;x
赫尔 ;60413;USA;1943;1990;1990;1990;3;6;4096;1;0;5;1;L60413;1943;1999;1999;x
哈尔西 ;60414;USA;1938;1940;1942;1945;1;9;77824;7;0;5;1;L60414;1938;1999;1999;x
哈迪森 ;60415;USA;1943;1990;1990;1990;3;6;8192;1;0;5;1;L60415;1943;1999;1999;x
哈里尔 ;60416;USA;1940;1990;1990;1990;3;5;0;1;0;5;1;L60416;1940;1999;1999;x
哈特 ;60417;USA;1938;1941;1943;1990;1;8;4096;3;0;5;1;L60417;1938;1999;1999;x
亨德森 ;60418;USA;1942;1990;1990;1990;3;7;8192;1;0;5;1;L60418;1942;1999;1999;x
休伊特 ;60419;USA;1930;1942;1990;1990;2;5;0;2;0;5;1;L60419;1930;1999;1999;x
希尔 ;60420;USA;1939;1943;1990;1990;2;5;0;2;0;5;1;L60420;1939;1999;1999;x
希尔斯 ;60421;USA;1944;1990;1990;1990;3;5;0;1;0;5;1;L60421;1944;1999;1999;x
英格拉姆 ;60422;USA;1942;1990;1990;1990;3;5;0;1;0;5;1;L60422;1942;1999;1999;x
卡尔布福斯 ;60423;USA;1937;1939;1941;1990;1;6;4096;3;0;5;1;L60423;1937;1942;1999;x
吉米尔 ;60424;USA;1937;1939;1941;1990;1;6;0;3;0;5;1;L60424;1937;1942;1999;x
金 ;60425;USA;1930;1930;1941;1944;0;9;14336;5;0;5;1;L60425;1930;1999;1999;x
金凯德 ;60426;USA;1939;1943;1945;1990;2;7;6144;3;0;5;1;L60426;1941;1999;1999;x
克尔克 ;60427;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60427;1930;1942;1999;x
兰德 ;60428;USA;1930;1930;1990;1990;2;6;1024;1;0;5;1;L60428;1930;1938;1999;x
莱希 ;60429;USA;1930;1930;1930;1944;1;8;4608;2;0;5;1;L60429;1930;1999;1999;x
李 ;60430;USA;1940;1943;1990;1990;2;6;0;1;0;5;1;L60430;1940;1999;1999;x
林赛 ;60431;USA;1930;1990;1990;1990;3;5;512;1;0;5;1;L60431;1930;1939;1999;x
洛克伍德 ;60432;USA;1939;1943;1990;1990;2;8;1024;2;0;5;1;L60432;1939;1999;1999;x
麦奎尔 ;60433;USA;1944;1990;1990;1990;3;5;2048;1;0;5;1;L60433;1944;1999;1999;x
马丁 ;60434;USA;1942;1946;1990;1990;3;6;0;2;0;5;1;L60434;1942;1999;1999;x
梅森 ;60435;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60435;1930;1942;1999;x
麦凯因 ;60436;USA;1940;1943;1990;1990;2;5;0;2;0;5;1;L60436;1940;1999;1999;x
麦卡恩 ;60437;USA;1939;1990;1990;1990;3;6;1024;1;0;5;1;L60437;1939;1999;1999;x
麦考伦 ;60438;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60438;1930;1943;1999;x
麦考米克 ;60439;USA;1939;1942;1944;1990;2;5;0;3;0;5;1;L60439;1939;1999;1999;x
麦基 ;60440;USA;1943;1990;1990;1990;3;5;0;1;0;5;1;L60440;1943;1999;1999;x
麦克莫里斯 ;60441;USA;1942;1990;1990;1990;3;5;8192;1;0;5;1;L60441;1942;1999;1999;x
米尔斯 ;60442;USA;1944;1990;1990;1990;3;5;0;1;0;5;1;L60442;1944;1999;1999;x
米彻尔 ;60443;USA;1942;1944;1946;1990;2;8;0;3;0;5;1;L60443;1942;1999;1999;x
莫姆森 ;60444;USA;1941;1944;1990;1990;2;7;1024;2;0;5;1;L60444;1941;1999;1999;x
莫瑞·G·C. ;60445;USA;1930;1941;1990;1990;2;5;0;2;0;5;1;L60445;1930;1999;1999;x
莫瑞·S. ;60446;USA;1939;1942;1990;1990;2;5;0;2;0;5;1;L60446;1939;1999;1999;x
马利内克斯 ;60447;USA;1943;1990;1990;1990;3;5;0;1;0;5;1;L60447;1943;1999;1999;x
切斯特·W·尼米兹 ;60448;USA;1930;1938;1941;1944;0;9;79872;7;0;5;1;L60448;1930;1999;1999;x
诺伊斯 ;60449;USA;1944;1990;1990;1990;3;5;2048;1;0;5;1;L60449;1944;1999;1999;x
奥夫斯蒂 ;60450;USA;1939;1990;1990;1990;3;5;0;1;0;5;1;L60450;1939;1999;1999;x
奥根 ;60451;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60451;1930;1941;1999;x
欧登道夫 ;60452;USA;1942;1944;1947;1990;3;6;0;3;0;5;1;L60452;1942;1999;1999;x
派恩 ;60453;USA;1944;1990;1990;1990;3;5;1024;1;0;5;1;L60453;1944;1999;1999;x
彼得森 ;60454;USA;1941;1945;1990;1990;3;5;0;2;0;5;1;L60454;1941;1999;1999;x
鲍威尔 ;60455;USA;1943;1947;1990;1990;3;7;2048;2;0;5;1;L60455;1943;1999;1999;x
普赖斯 ;60456;USA;1937;1943;1990;1990;2;5;8192;2;0;5;1;L60456;1937;1999;1999;x
派伊 ;60457;USA;1942;1946;1990;1990;3;5;0;2;0;5;1;L60457;1942;1999;1999;x
瑞维斯 ;60458;USA;1930;1938;1942;1990;2;6;512;3;0;5;1;L60458;1930;1943;1999;x
罗宾斯 ;60459;USA;1943;1990;1990;1990;3;5;0;1;0;5;1;L60459;1943;1999;1999;x
罗杰斯 ;60460;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60460;1930;1939;1999;x
舍菲尔 ;60461;USA;1944;1990;1990;1990;3;5;0;1;0;5;1;L60461;1944;1999;1999;x
斯科特 ;60462;USA;1938;1942;1990;1990;2;7;4096;2;0;5;1;L60462;1938;1999;1999;x
谢尔曼·F·C. ;60463;USA;1942;1945;1990;1990;3;7;4096;2;0;5;1;L60463;1942;1999;1999;x
谢尔曼·F·P. ;60464;USA;1943;1948;1949;1990;1;6;4096;3;0;5;1;L60464;1943;1999;1999;x
史密斯·N·M. ;60465;USA;1939;1990;1990;1990;3;5;1024;1;0;5;1;L60465;1939;1999;1999;x
史密斯·赫顿 ;60466;USA;1930;1990;1990;1990;3;5;0;1;0;5;1;L60466;1930;1942;1999;x
斯普雷格·C·A·F. ;60467;USA;1944;1946;1990;1990;3;5;0;2;0;5;1;L60467;1944;1999;1999;x
斯普雷格·T·L. ;60468;USA;1943;1990;1990;1990;3;8;0;1;0;5;1;L60468;1943;1999;1999;x
斯普鲁恩斯 ;60469;USA;1940;1943;1944;1990;1;9;77824;6;0;5;1;L60469;1940;1999;1999;x
斯塔克 ;60470;USA;1930;1930;1939;1990;1;7;10240;2;0;5;1;L60470;1930;1999;1999;x
斯达姆普 ;60471;USA;1940;1990;1990;1990;3;5;0;1;0;5;1;L60471;1940;1943;1999;x
赛弗雷特 ;60472;USA;1939;1941;1990;1990;2;7;0;2;0;5;1;L60472;1939;1999;1999;x
泽巴尔德 ;60473;USA;1945;1990;1990;1990;3;5;0;1;0;5;1;L60473;1945;1999;1999;x
托尔斯 ;60474;USA;1940;1943;1990;1990;2;6;0;2;0;5;1;L60474;1940;1999;1999;x
图尔纳·K. ;60475;USA;1939;1942;1944;1990;1;7;0;3;0;5;1;L60475;1939;1999;1999;x
图尔纳·R. ;60476;USA;1941;1943;1944;1990;2;6;0;3;0;5;1;L60476;1944;1999;1999;x
阿普海姆 ;60477;USA;1930;1930;1930;1990;1;5;8192;1;0;5;1;L60477;1930;1939;1999;x
沃尔特斯 ;60478;USA;1945;1990;1990;1990;3;4;1024;1;0;5;1;L60478;1945;1999;1999;x
怀特斯 ;60479;USA;1930;1942;1990;1990;2;7;1024;2;0;5;1;L60479;1930;1999;1999;x
怀特·C. ;60480;USA;1942;1990;1990;1990;3;7;4096;1;0;5;1;L60480;1942;1999;1999;x
怀特·J. ;60481;USA;1942;1944;1990;1990;3;7;4096;2;0;5;1;L60481;1942;1999;1999;x
安德鲁斯 ;60482;USA;1930;1941;1990;1990;2;7;36864;2;0;5;2;L60482;1930;1943;1999;x
阿诺德·A·V. ;60483;USA;1937;1942;1990;1990;2;5;0;2;0;5;2;L60483;1937;1999;1999;x
阿诺德·H. ;60484;USA;1930;1938;1941;1944;1;9;45056;4;0;5;2;L60484;1930;1999;1999;x
巴尔肯 ;60485;USA;1944;1990;1990;1990;3;5;32768;1;0;5;2;L60485;1944;1999;1999;x
贝林格 ;60486;USA;1941;1943;1990;1990;2;6;131072;2;0;5;2;L60486;1941;1999;1999;x
布莱克斯利 ;60487;USA;1944;1990;1990;1990;3;5;65536;1;0;5;2;L60487;1944;1999;1999;x
布拉德利 ;60488;USA;1943;1990;1990;1990;3;6;4096;1;0;5;2;L60488;1943;1999;1999;x
布里尔顿 ;60489;USA;1938;1944;1990;1990;2;6;4096;2;0;5;2;L60489;1938;1999;1999;x
布雷特 ;60490;USA;1939;1941;1990;1990;2;5;0;2;0;5;2;L60490;1941;1999;1999;x
布鲁克斯 ;60491;USA;1945;1990;1990;1990;3;5;131072;1;0;5;2;L60491;1945;1999;1999;x
布朗 ;60492;USA;1944;1990;1990;1990;3;5;16384;1;0;5;2;L60492;1944;1999;1999;x
巴彻 ;60493;USA;1941;1990;1990;1990;3;5;0;1;0;5;2;L60493;1941;1999;1999;x
拜尔斯 ;60494;USA;1944;1990;1990;1990;3;5;16384;1;0;5;2;L60494;1944;1999;1999;x
坎农 ;60495;USA;1942;1943;1945;1990;2;9;139264;4;0;5;2;L60495;1942;1999;1999;x
塞拉 ;60496;USA;1943;1990;1990;1990;3;5;16384;1;0;5;2;L60496;1943;1999;1999;x
谢诺尔特 ;60497;USA;1941;1943;1990;1990;2;7;16384;2;0;5;2;L60497;1941;1999;1999;x
