#  STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portuguese;Russian;;Extra2;X
#  ========================;==========;==========;==========;========;==========;==========;==========;==========;;==========;X
#########################################;;;;;;;;;;;x
######### GENERAL TEXT STRINGS #########;;;;;;;;;;;x
#########################################;;;;;;;;;;;x
EVT_901551_DESC;内定第一批调给古德里安的增援部队是艾伯巴赫少将率领的第四装甲师，这是中央集团军群抽调出来的生力军同时也是古德里安在原先第二装甲集群中指挥的老部下，但还没到达指定位置。现在非洲军里留下的人马都是隆美尔的班底，虽然都是典型的德国军官，能够拥护新任司令官的上任，但隆美尔带领非洲军在漫漫黄沙中杀出一条血路的历史让他们佩服得五体投地，相比之下他们对古德里安的功绩并不熟悉。也有一部分人是隆美尔最为倚重的心腹部下，对古德里安的到来颇有看法，认为是他为了重新获得元首启用而不择手段地挤走了隆美尔并准备前来摘桃子。好在霍夫曼和凯塞林知道古德里安的管理难度，在隆美尔走后，老资格的非洲军军长尼林将军也奉调回国，隆美尔的老搭档，非洲军团参谋长阿尔弗雷德·高斯少将因为身体不适，同样返回国内休养。拜尔莱因上校接任了非洲军参谋长职务，而非洲军军部则被古德里安吸收合并，现在德国非洲装甲集团军就等于非洲军，古德里安直接管理着手下四个师。从这一点上看，非洲军上下对古德里安存在些许情绪也是可以理解的。 ;;;;;;;;;;X
EVT_901552_DESC;在古德里安上任后召开第一次军事会议时，当他果断叫停非洲军在隆美尔走之前策划、筹备并已基本准备妥当的进攻计划时，这种怀疑到达了顶峰。整个司令部的参谋班子全部鼓噪起来，认定古德里安叫停进攻计划的目的并不单纯，只是为了显示他新任司令官的威风并标榜他与隆美尔不同的作战风格。两个主力装甲师的师长，第21装甲师师长乔治·冯·俾斯麦少将和第15装甲师师长古斯塔夫·冯·瓦尔斯特中将同样持怀疑态度，但他们的作风很谨慎，不想直接顶撞上任没几天的司令官。古德里安没有选择争吵，他耐耐心心地等他们将牢骚全部发完，直到最后才使出杀手锏，他说：“其实我叫停进攻阿拉曼的原因很简单，你们的进攻计划与部署方针已经都让对面的英国人知道了，因为英国人掌握了我们的电报密码。”“这不可能。”情报处长弗里德里希·冯·梅林津中校第一个跳起来。“不可能？”古德里安耸耸肩，“先生们，我们可以好好打个赌。”隆美尔的心腹，作战处长齐格菲尔德·威斯特法尔上校阴沉着脸问道：“您想怎么打？”对战术欺骗古德里安再是轻车熟路不过了，他使用原先的电报密码向柏林拍了一份电报，意思是：“经过飞机侦查，发现英国人目前部署在北部的兵力相对薄弱，南面更为密集，为加强突破力量，建议推迟几天发起进攻，让非洲军有足够的时间更改部署。”然后不管柏林方面的回电，用同样的电报密码命令意大利人在南面的步兵单元（主要是布雷西亚师）和最北翼的德军164轻装师对调，用来加强进攻力量。意大利人本来对古德里安要求他们调整部署的命令是抵触的，但听说北面英军力量空虚，南面反而是第八集团军主力且需要执行主攻任务的消息后，立即按照这个要求进行调度。次日傍晚的飞机侦查结果支持了古德里安的观点，对面英军第八集团军在做针对性调整，一个装甲旅从中路抽调出来加强了南翼。即便如此，蒙哥马利依然不愿意冒险，陆续又将后方两个澳大利亚步兵旅的兵力调上去加强到了中路用于机动支援——反正第八集团军兵力足够，万一德国人狗急跳墙了呢？侦查结果传来后司令部一片沉默，没有人把这看做是偶然，所有人都明白古德里安的猜测是正确的，大家不由自主地出了一身冷汗——如果照原计划进攻，他们将一头撞进英国人预先准备好的火力网，古德里安的权威一下子就树立起来了。 ;;;;;;;;;;X
EVT_901553_DESC;在使用一系列战术欺诈瞒过英国人后，古德里安向参谋人员公布了敌我兵力对比：蒙哥马利手下有23万人马，坦克和飞机的数量基本都是1500，而非洲军兵力不到8万，坦克只有500辆（还有一半是性能低劣的意大利菲亚特坦克），飞机只有350架。英军不但兵力是非洲军的3倍（非洲军一共不到10万人，除去后方留守兵力，在阿拉曼前线只有不到8万人，其中还有5万是意大利人），在主要技术兵器上也占有压倒性优势。古德里安计划先行撤退，向柏林申请补给与兵力援助，增补后的第4装甲师，新改编的’飞行堡垒’伞兵装甲旅也将自克里特岛而来。 ;;;;;;;;;;X
EVT_1107344_DESC;  经过长期的周密策划，德国外交部向希特勒提交了近东政策的详 细内容： 一、历史上的土耳其一直是德国的友好盟邦，当前的土耳其共和 国虽然形式上保持中立，实际上在共和国国父凯末尔去世之后， 土耳其国内一直有人希望恢复昔日奥斯曼帝国的版图和地区影响 力。如果对土耳其稍加支持，则有重建奥斯曼帝国的可能。 二、法国即将被打败，黎巴嫩和叙利亚地区将出现真空。这些地 区是昔日奥斯曼帝国的疆土，有可能并入奥斯曼帝国。此外沙特 阿拉伯也一直对土耳其颇有好感，有可能加入奥斯曼帝国。 三、轴心与同盟的地中海之争，实际上是对直布罗陀海峡和苏伊 士运河的争夺。如果德国国防军能够从土耳其出发，则攻下苏伊 士运河的可能性将大大增加，西班牙也可能加入轴心阵营，攻下 直布罗陀，轴心集团也将在地中海确立无可争夺的霸权。 四、攻下苏伊士运河的关键，在于德国国防军能够在奥斯曼军队 的支援下夺取叙利亚、黎巴嫩、约旦等要地。 五、为了巩固和扩大奥斯曼帝国的疆域，必须消灭伊拉克，吞并 阿拉伯半岛上的也门和阿曼，确立奥斯曼帝国在中东的霸主地位 ，将英国在中东的影响彻底排挤出去。 六、奥斯曼帝国的成立，将在苏联的南方树立一个更为强大的敌 人，对苏联构成三面包围之势。 对于德国的中东政策，希特勒毫不犹豫地批准了。 ;;;;;;;;;;X
EVT_1107345_DESC;  历史上的奥斯曼土耳其曾经是一个地跨欧亚非三洲的大帝国，国 势全盛的事情曾把黑海和地中海都纳入帝国的势力范围之内。然 而在近代史上，奥斯曼帝国臃肿的官僚体系和保守的制度使其错 过了工业革命的第一班车，逐步沦为二流国家，丧失了大量的领 土，最终在第一次世界大战中宣告崩溃，帝国瓦解成只有小亚细 亚半岛一隅的土耳其共和国。 然而在共和国之父凯末尔的率领下，新生的土耳其不仅站稳了脚 跟，还逐步发展成为今冬地区最繁荣的一个国家。但由于国家军 事实力的衰落，凯末尔深知土耳其要立于世界民族之林，必须严 守中立政策才能获得生存。这一观点令土耳其国内的强硬势力颇 为不满，凯末尔逝世之后，民族主义势力开始酝酿土耳其加入世 界大战的计划。 历史上德国和土耳其一直是友邦，希特勒的轴心集团在欧亚大陆 上的最后一个目标就是东方的苏联，为此需要土耳其从东面配合 包围苏联的高加索和乌克兰地区。而土耳其恢复版图的梦想能否 实现也在于是否能在德国帮助之下清除英国在中东的势力，于是 双方一拍即合，强硬的军人集团推翻了软弱的共和国政府，重新 建立起政教合一的奥斯曼帝国。 ;;;;;;;;;;X
EVT_1107180_DESC;  大清洗运动正在如火如荼的进行，从联盟中央到加盟国地方都未 能幸免，成为政治斗争的一种手段。现在，一场震动苏联高层的 事件正悄悄在乌克兰开始酝酿： 30年代初，由于粗暴的农业政策和消极的粮食征收体系，再加上 气候宜昌干旱，有欧洲粮仓之称的乌克兰爆发了苏联历史上最严 重的粮食短缺。乌克兰政府为了完成联盟中央的征粮指标，通过 “消灭富农”的阶级斗争政策来获得粮食，严重损害了农民的生 产积极性，农民们为了避免被戴上“富农”的帽子，宁愿挨饿也 不愿从事生产，反过来导致了农业生产率的进一步下降，在强行 征收粮食的高压政策下，这一恶性循环最终酿成了1932年到1933 年间，200万至400万乌克兰人死于饥荒的恶果。 在大清洗期间，这一惨案被重新调查，种种证据指向其时担任乌 克兰共和国党委第一书记的斯坦尼斯拉夫·维·科西奥尔，对大 饥荒应负有重大的责任。由于科西奥尔对苏联工业化政策的执行 坚定不移，斯大林对他颇为赏识和器重，然而他在农业政策上的 罪行却无可辩驳。因此，1938年，斯大林开始慎重考虑将科西奥 尔调离乌克兰，担任联盟中央人民委员会副主席以暂避风头…… ;;;;;;;;;;X
EVT_1107181_DESC;  斯坦尼斯拉夫·维肯杰维奇·科西奥尔（1889.11.18~1929.2.26） 生于一个波兰农民家庭，1907年参加工作，同年入党，先后在顿涅 茨克、哈尔科夫、基辅等地从事地下党务工作，多次遭到逮捕和流 放。1917年十月革命德期间，组织了普梯洛夫工人起义，1918年组 建乌克兰德占区地下党，1919年起，历任乌克兰共产党（布）中央 书记、俄共（布）中央西伯利亚局书记、联共（布）中央书记，并 于1928年调回乌克兰担任乌共中央第一书记达十年之久，1938年1 月被调回莫斯科担任人民委员会副主席兼监察委员会主席，同年10 月被逮捕，翌年2月与叶戈罗夫元帅一同被处死。 科西奥尔擅长于工业理论，是苏联工业化路线的坚定支持者和执行 者，主政乌克兰的两个五年计划期间，领导当时的乌克兰从一个传 统的农业地区迅速发展成一个工业化地区，工业产值比重占全苏联 的三分之一，教科文卫等事业的发展水平也处于全苏联前列，可以 说为乌克兰和苏联都做出了巨大的贡献。同时，由于他执行了极度 不平衡的工农业政策，以“抢粮”、“流放”等阶级斗争的方式对 待所谓的“富农”，破坏了生产关系和生产力，使得有“欧洲面包 篮”之称的乌克兰在1932年到1933年期间，发生了苏联史上最严重 的一次饥荒，损失人口约占当时乌克兰总人口的十分之一，犯下了 难以饶恕的罪过，埋下了日后的乌克兰民族主义运动的伏笔。 1956年，苏共二十大之后，科西奥尔获得平反，撤消了被逮捕时指 控的“波兰间谍”的罪名，肯定了他在乌克兰工业化过程中的功绩 ，但仍然被定性为30年代乌克兰大饥荒的主要责任人，这也是历史 的盖棺定论。 ;;;;;;;;;;X
EVT_1107182_DESC;  残酷的大清洗，加上30年代初的大饥荒留下的悲惨回忆，乌克兰 的民族主义思潮觉醒了，暗流涌动渐渐汇聚成一股军事和政治上 的力量。由于有人试图清算科西奥尔在大饥荒期间的罪行，却遭 到清洗和镇压，这种矛盾终于在1938年2月的一天爆发了！ 这天凌晨，在没有最高苏维埃主席团授权的情况下，基辅军区宣 布戒严，乌克兰全境对外的铁路、公路、航道全部被封锁，大批 干部和军官被逮捕、软禁或调离工作岗位。消息如晴天霹雳一般 传到莫斯科，联共中央震惊了！ ;;;;;;;;;;X
EVT_1107190_DESC;  经历了几个月的战斗，乌克兰的叛乱被平息了，苏联重新控制了 这个加盟共和国。关于怎样对待乌克兰的叛乱，联盟中央出现了 两种不同的声音，一派认为应该果断而严厉的处决叛徒，起到杀 一儆百的作用，维护苏联的团结和稳定；另一派认为乌克兰叛乱 的根源在于大清洗引发的恐慌，以及民族政策失误留下的祸根， 继续采用高压政策将导致更多的不稳定因素。双方展开了激烈的 争辩，最终，联共中央总书记斯大林做出了正确的决策：  ;;;;;;;;;;X
EVT_1107192_DESC;  乌克兰叛乱虽然被平定，但如何评价和定性这起叛乱事件，却需 要苏联中央慎重考虑。叛国者的行为固然危害了国家安全，必须 严惩，但是民族问题没有处理好、阶级斗争扩大化才是这次叛乱 的根源。这次叛乱从实践上证明了大清洗政策的荒谬性，这场悲 剧应该收尾了。为了教育人民群众，这次公审在乌克兰首府基辅 举行。审判结果如下： 基辅军区原司令员费德科、原政委波内德林、原副司令员铁木辛 哥、原参谋长戈卢别夫等人煽动叛乱，分裂苏联，严重危害了国 家安全和民族团结，均判处无期徒刑并开除党籍。 所有叛乱的基辅军区原师级以上将领出于民族主义情绪，追随叛 国者分裂国家，均判处二十年有期徒刑。 原乌克兰共产党第一书记的科西奥尔，由于在民族和农业政策上 犯有严重的错误，对乌克兰叛乱负有间接责任，判处十年有期徒 刑并开除党籍。 原内务人民委员雅格达、叶若夫两人错误执行专政政策，无视法 律程序滥杀无辜，对肃反扩大化负有直接责任，对乌克兰叛乱负 有间接责任，判处叶若夫二十年有期徒刑并开除党籍、判处雅格 达十年有期徒刑并开除党籍。 同日，联共中央、最高苏维埃主席团发布公告，宣布冻结所有政 治案件的侦查、审理、判决、执行工作。已经判决并执行的案件 须重新审核备案，对于冤假错案应尽快平反。这一公告实际上宣 布了长达两年的大清洗运动的终止。 ;;;;;;;;;;X
EVT_4006_DESC;一战英雄、法兰西国家元首兼维希政府灵魂亨利-菲利浦-贝当元帅完全老了，所有接近、了解这位已是86岁高龄仍担任着法兰西最高统治者的人都这么认为。
他的头发全白了，皮肤松弛下来，步伐也变得踉跄，不依赖拐杖或者他人搀扶根本走不了路，精力和记忆力大幅度衰退，一双老眼软弱无力地低垂着，口角时不时不由自主地渗出口水，甚至在高层开会时他都可能随时打瞌睡。在平时的行政工作中，他将日常事务与具体工作全部委托给了总理兼政府首脑赖伐尔去操办，他只是简单地说好或者不好，然后履行一下必要手续而已。但即便这样，依然没有人敢小看这位声名显赫的风云人物，因为在议论大事、做出重大决定时他那浑浊的眸子里总会迸射出震慑人心的精光来，他的威望仍然足以统领全局，没有他的拍板，维希政府不可能做出任何重要决定——这时候他就是法国的王，连赖伐尔也不敢忤逆他的意思。 ;;;;;;;;;;X
EVT_1000238_DESC;在万国宫的一间属于德国代表团使用的会客室里，赫斯曼元帅在裁决结果公布后，会见了南斯拉夫王国的保罗亲王。年纪和赫斯曼仿佛的亲王显得非常激动，眼眶里面含着泪水。裁决结果对南斯拉夫王国相当不利，整个克罗地亚省（包括了部分波斯尼亚的克族聚居区）从南斯拉夫的版图中硬生生划出，将会和匈牙利组成共君联邦，就如同1102年-1860年间的情况一样。克罗地亚将拥有自己的议会和政府，国王则由克罗地亚王位的合法继承人哈布斯堡家族的奥托出任。同时奥托还将接过匈牙利的圣斯蒂芬王冠成为匈牙利国王。不过拥有两顶王冠的奥托·冯·哈布斯堡并不会得到实权，匈牙利政府仍然由摄政王霍尔蒂·米克洛什控制，而克罗地亚的政权则由乌斯塔沙的首领安特·帕韦利奇掌握。另外，同样因为《圣日耳曼条约》和《特里亚农条约》而得自奥匈帝国的伏伊伏丁那省也要进行切割，北部大约50%的土地归属匈牙利，其余部分归属塞尔维亚，同时伏伊伏丁那省的人口也要按照族群不同重新安置，匈牙利族、克罗地亚族、斯洛伐克族等全部迁往属于匈牙利的部分，而占多数的塞尔维亚族则迁往伏伊伏丁那南部仍然归属塞尔维亚的地盘。至于在第一次世界大战前也属于奥匈帝国的波斯尼亚，在这一次的日内瓦裁决中则有80%以上划给了塞尔维亚。而在第一次世界大战前属于独立国家的黑山，也没有在这一次的“日内瓦裁决”中重获独立地位，仍然是塞尔维亚的一部分。而塞尔维亚根据《纳伊条约》获得的土地，因为保加利亚没有提出异议，也被裁定为了塞尔维亚领土。现在，在可靠的德国盟友的帮助下，欧洲历史上统治疆域最广阔的王室重新崛起了 ;;;;;;;;;;X
EVT_900808_DESC;在1940年4月8日寒冷的夜里，德国舰队原计划当夜抵达奥斯陆，德国大使馆派人在码头上彻夜等候迎接，然而德国舰队一直没有到达。他们在50英里长的奥斯陆峡湾入口的地方遭到了挪威布雷舰“奥拉夫·特里格佛逊”号的拦截，1艘德国鱼雷艇被击沉，轻巡洋舰“埃姆登”号被击伤。接着在奥斯陆以南约15英里的地方，又遭岸炮轰击和鱼雷攻击，德国舰队旗舰——崭新的布吕歇尔号重巡洋舰中弹起火，引爆舰上弹药，船身碎裂，终于沉没，损失1600名官兵，舰队司令奥斯卡·孔末茨海军少将落水后被俘。德国舰队遭此重创，被迫暂时撤退。 ;;;;;;;;;;X
EVT_8047_DESC;在欧洲，各派学者试图寻找基督教和实证主义科学之间的，基于古代、中世纪和文艺复兴神秘学传统的“第三条道路”，由此催生了通常被称作“隐秘学”（occultism）的运动。在法国，随着1789年革命带来的社会动荡，隐秘主义环境中出现了众多深受传统天主教影响的领军人物，其中最负盛名的就是埃利法斯?莱维和帕普斯。同样重要的还有勒内?盖农,基于对传统的关注，他创立了一派称为传统主义的隐秘学观点；其认为存在一种原始的、普遍的传统，以此拒斥现代性。希姆莱从各种古老的传说中切割，窃取，扭曲，缝合出属于他的弗兰肯斯坦——他的神灵，创造出支持他信仰的反人类思想的神话，并以此为根基，孕育出了第三帝国的精神支柱。 ;;;;;;;;;;X
EVT_8061_DESC;原始知识史和德国祖传遗产的研究协会其目标是研究雅利安人种的文化历史和特征，以证明它们是德国人后代的神灵般的高级人种。（希姆勒的梦想之一是创建一种新的宗教来取代德国的基督教。）为此，大约在1940年被纳入党卫军的Ahnenerbe开展了在世界各地进行的众多任务，以寻找稀有文物，神话般的地方和古代文字。该组织有许多（50）个不同的分支机构，共处理一百多个研究项目。一些分支机构负责西藏，印度和考古考察的研究。在德国，希腊，波兰，冰岛，罗马尼亚，克罗地亚和包括非洲和俄罗斯（被占领区）在内的许多其他国家进行了考古发掘。西藏尤其是这些研究的重点，尤其是亚洲内部研究所。 ;;;;;;;;;;X
EVT_8062_DESC;卡尔·克鲁南，1897年出生德国慕尼黑的一个贵族家庭。少年时期的克洛南是拥有天使般的容貌与金发的音乐天才，在各个欧洲首都巡回演唱歌剧，直到青春期变声使他声音变低，结束了他歌唱方面的职业生涯。从很小的时候，他就表现出了受虐狂的倾向，每天用新生的橡树枝抽打自己，从痛苦中获得愉悦。青年时期，他便厌恶他普通人类身体的笨拙，继而发展为躯体变形障碍的一种极端表现。出于他对于完善身体的痴迷，他对他自己的身体进行了一系列残酷的实验，包括用外科手术移除了他自己的眼睑，嘴唇，脚趾和手指甲。他同时设计了一个量身定制的防毒面具来过滤细菌与其他可能伤害他暴露在外的那些组织的成分，并近乎永远地戴着它。他逐渐对机械相当内行。他一恢复之后，他便有了天才技师与工程师的名声，特别是在制造发条机械装置上富有技巧；他名下一个早期成功发明是一只能完美地重复歌唱莫扎特的咏叹调的发条机械夜莺。然而这天赋由于克洛南的狂热再一次蒙上阴影：他相信糅合机械结构与活着的血肉将对创造出完善之躯有助，将是他达到完美与纯粹的方法。他是个技术高超的剑术家。他的剑术也渐享有声誉，他还创造了他独创的自己标志性的剑。 ;;;;;;;;;;X
EVT_8063_DESC;俄罗斯帝国的”一代妖僧“：曾奇迹般的治好了皇子阿列克谢的血友病。还有惊人的预言能力：例如皇太子在13岁生日之后，身体就会好转，而事实也的确证明他是对的；他最后一条预言也是最准确的莫过于在前线的尼古拉二世突然收到拉斯普京写来的一封信。这位巫师居然在信中说，自己将在1917年元月前被杀害，但是他又警告沙皇，如果自己是被民众所杀，皇帝尚可存活几年；如果是被贵族所杀，沙皇一家人将无法活过两年。看到这封信后，沙皇惊恐万分。不久后，拉斯普京的预言应验了。他于1916年12月被杀，次年3月8日俄国发生“二月革命”，尼古拉二世全家被布尔什维克枪决。1916年12月29日（俄历12月16日），尤苏波夫亲王、德米特里·巴甫洛维奇·罗曼诺夫大公、俄罗斯杜马右翼议员普利什凯维奇、尤苏波夫的密友苏霍金大尉和一名医生在彼得格勒的尤苏波夫宫设下陷阱。尤苏波夫以妻子伊琳娜为诱饵（有说法认为同性恋的尤苏波夫以自己为诱饵），将拉斯普京诱来，给他吃了8块掺有氰化钾的蛋糕，喝了一瓶掺有氰化钾的马德拉葡萄酒，但拉斯普京毫无反应。于是尤苏波夫向拉斯普京开了一枪，打穿了他的肺叶，碰伤心脏后留在肝脏里。众人以为他已经死掉，正要处理尸体时，拉斯普京突然苏醒过来，扼住尤苏波夫的喉咙，说“费利克斯，费利克斯，明天就把你绞死”，随后挣脱了众人的制服，跑到尤苏波夫宫的庭院里。普利什凯维奇追出屋外，向拉斯普京开了三枪，最后一枪正中其头部。密谋者将他拖进屋内，拉斯普京再度苏醒过来，尤苏波夫用哑铃猛击其太阳穴，将他再度击昏。拉斯普京最后被扔入涅瓦河的一个冰窟窿中，尸体于次日被发现。然而，在1930年，卡尔·克鲁南第一次遇到了复活的拉斯普京。 ;;;;;;;;;;X
EVT_8064_DESC;纯粹着迷于种族净化理论，克洛南迅速地成为了拉斯普京最虔诚的信徒。当时卡尔·克鲁南已经加入了纳粹党卫军，格里高利·拉斯普廷通过卡尔·克鲁南搭上了盖世太保的头子海因里希·希姆莱；而卡尔·克鲁南则跟随拉斯普廷学习黑魔法，结合科学技术继续改造自己的身体，双方算是各取所需。在拉斯普京的命令下，他用社团的资源开始了诸神黄昏计划，设计建造将在1944年10月用来召唤猩红的罪兽——地狱小子的传送门。他还伴随拉斯普京和军队去往遥远的岛屿以举行召唤，协助激活，并从同盟国军队面前保护这块区域。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
EVT_901540_DESC;厉害。 ;;;;;;;;;;X
#EOF;;;;;;;;;;;X
