#  STRING NAME (do not change!)English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##;;;;;;;;;;;X
#  SCENARIO DESCRIPTIONS;;;;;;;;;;;X
##;;;;;;;;;;;X
ENG_1933_DESC;虽然大英帝国在一战中胜出，但其实力出现了倒退。１９１６年，１９ １８年和１９２１年都爆发了爱尔兰独立运动。大英帝国最终在１９２ ７年失去爱尔兰，将其名字改为大不列颠及北爱尔兰联合王国。帝国中 持续出现了类似的民族主义运动，埃及和伊拉克分别于１９２２和１９ ３２年独立。１９１９年出现一个短暂的战后繁荣，但由于美国经济的 崩溃和循环债务令世界经济出现大萧条。二十年代的十年被称为帝国经 济最困难和紧张的十年。英国在斯坦利·鲍德温的管理下制订许多协定 ，通过减少军费维持自身稳定来避免共产主义革命。现在，英国不再是 世界工业强国，他迫切迅求国际联盟来维持和平却得到一次又一次的失 望。   ;;;;;;;;;;X
ENG_39_DESC;在经受了１９１４－１９１８年一战的战火洗礼之后，大英帝国变得比 以前任何时候更加幅员辽阔，但维多利亚时代轻松的政治环境以及的强 大的经济保障已经一去不复返了。此时的英国的工业基础虽然还相对强 大，但正逐渐丧失其领先优势。这个国家也不断受着内忧外患的困扰： 内有英国本土的民族主义者，外有东山再起的法西斯强国——德国、意 大利和日本的巨大威胁。与此同时，日渐空虚的国库迫使英国不得不紧 缩开支，而这也意味着英国必须同时大规模缩减国防开支。处在困境之 下的英军已无法为英帝国过度膨胀的扩张野心提供足够的支持，无论是 在苏伊士运河以西还是以东的广大地区，英军都在承受着缩减国防预算 所带来的恶果。在政治上，英国过度依赖国联的仲裁力量，但是国联对 １９３１年的满洲事件的苍白无力的裁决已经严重打击了国联的权威性 ，德国对奥地利和波希米亚地区充满野心的吞并使维持欧洲和平的愿望 变成了空想。德国入侵波兰已经致使英国及其盟国对德宣战，但是他们 能够及时帮助波兰人吗？一时还不会转入全线防守的英国人的命运又将 会如何呢？   ;;;;;;;;;;X
ENG_1940_DESC;在１９３９年９月大英帝国对德宣战的时候，英国民众认为自己看到的 会是一个与２０年前的大战相同的战争进程。一支规模并不十分庞大的 远征军被派往法国，皇家海军也占据了有利位置并切断了德国的海上交 通线。这时人们开始在西线静静等待不可避免的德军攻击。波兰于１９ ３９年１０月６号沦陷，但西线的交战双方几乎没有进行任何战斗。之 后德国人将注意力转向富含铁矿石的挪威，并于１９４０年春天向其发 动了入侵。然而这样不寻常的平静是否会持续很长时间是值得怀疑的。 德国显然从之前的战争中吸取了教训。１９４０年５月，当英国人惬意 地享受着他们的“静默战争”时，德国正将装甲部队部署在低地国家的 边境，准备对毫无准备的法国实施一场新的闪电战。   ;;;;;;;;;;X
ENG_41_DESC;在１９３９年９月大英帝国对德宣战的时候，英国民众认为自己看到的 会是一个与２０年前的大战相同的战争进程。一支规模并不十分庞大的 远征军被派往法国，皇家海军也占据了有利位置并切断了德国的海上交 通线。这时人们开始在西线静静等待不可避免的德军攻击。最初什么也 没有发生。事实上，在长达六个月的时间里，交战双方几乎没有进行任 何战斗，英国人惬意地享受着他们的“静默战争”。在随后的１９４０ 年，德国对法国和低地国家突然发起的闪电战打破了这不寻常的平静。 英军被迅速的逐出了欧洲大陆，意大利参战，法国沦陷。英国发现她已 被完全孤立起来，并不得不面对即将到来的德军入侵。然而，在那年的 夏天，一场英勇的空战保卫了英国，粉碎了希特勒的“海狮计划”。在 １９４１年的夏天，形势对英国人来说非常不妙。英国军队在北非陷入 了危机，Ｕ艇编队威胁着英国的运输补给线路，丘吉尔努力将美国拉进 同盟国，却只得到了有限的援助。随着轴心国与苏联开战，德国人的注 意力转向了东线。英国的压力能得到减轻吗？同盟国在欧洲开辟“第二 战场”的希望看起来还十分遥远。   ;;;;;;;;;;X
ENG_44_DESC;在全面防御３年后，英国自豪的军队回到了法国战场，去夺回在敦克尔 克失去的荣耀。他们决心给纳粹神像最后一击，来宽慰在早年抵抗战争 中失去的生命。所以英国士兵被派到意大利和法国战线，冷酷的向纳粹 收回欠债。但似是而非胜利离我们掌握还很远，因为在东面俄国人正在 集中全力碾碎德国的军队并要把中欧变成共产主义。像邱吉尔这样受意 识形态所主导的人认为，在这种情况下对德国的胜利是苦涩的胜利而不 是完全的胜利。 ;;;;;;;;;;X
ENG_45_DESC;丘吉尔在１９４５年５月８日欧洲胜利日后害怕苏联向西进而威胁英国 。然而，尽管制定了‘不可想象的计划’，但是抢先进攻苏联的计划被 否决了。丘吉尔，以及在他大选中击败他而当选的艾德礼均试图在波茨 坦会议（１９４５年７月１７日到８月２日，）上使对立的民主阵营和 共产主义阵营保持脆弱的平衡。然而，除了在共同占领德国和敦促日本 无条件投降之外，会议没有缓解西方盟国和苏联之间的紧张局势。广岛 和长崎的毁灭决定了日本的命运，１９４５年９月２日在密苏里号战列 舰上日本签署了投降文件。丘吉尔的担心和一系列边界冲突预示的苏联 的攻击，终于在１０月２日发生了。现在，英国面对另一场可怕的战争 。英联邦的其他国家会站在英国这边吗？丘吉尔会再次回到政治舞台上 吗？西方盟国会获胜，还是英国会再次在英吉利海峡的对面面对一个被 占领的欧洲？ ;;;;;;;;;;X
ENG_DESC;在经受了１９１４－１９１８年一战的战火洗礼之后，大英帝国变得比 以前任何时候更加幅员辽阔，但维多利亚时代轻松的政治环境以及的强 大的经济保障已经一去不复返了。此时的英国的工业基础虽然还相对强 大，但正逐渐丧失其领先优势。这个国家也不断受着内忧外患的困扰： 内有英国本土的民族主义者，外有东山再起的法西斯强国——德国、意 大利和日本的巨大威胁。与此同时，日渐空虚的国库迫使英国不得不紧 缩开支，而这也意味着英国必须同时大规模缩减国防开支。处在困境之 下的英军已无法为英帝国过度膨胀的扩张野心提供足够的支持，无论是 在苏伊士运河以西还是以东的广大地区，英军都在承受着缩减国防预算 所带来的恶果。在政治上，英国过度依赖国联的仲裁力量，但是国联对 １９３１年的满洲事件的苍白无力的裁决已经严重打击了国联的权威性 。对欧洲大陆传统力量的平衡异常敏感的英国依然与法国保持着亲密盟 友的关系，1936年的英国已经成为一个在国际舞台上扮演着多种角色的 风雨飘摇的帝国，等待她去完成的目标还有很多很多。   ;;;;;;;;;;X
EST_1914_DESC;在一次大战期间被德国军队所占领，１９１７年俄国二月革命恢 复了爱沙尼亚争取独立的力量。国家议会建立后，在德国的支持 下，爱沙尼亚于１９１８年宣布独立。其对德国友好的上层阶级 ，起初试图使国家成为德国的一部分，但１９１９年他们遭到了 共和国的否决。苏联在１９２０年官方承认了这个年轻的国家。 大地主，因为倾向于德国，而被剥夺了财产。１９２４年布尔什 维克一次政变企图的失败证实了共和国的稳定性。仅在１９２９ 年大萧条开始的时候，和谐的发展被法西斯“前线战士联盟”所 打断。多次掌权的首相康斯坦提帕斯，以政治右派对此威胁做出 反映，并开始了１９３４年的独裁统治。同年，与拉脱维亚和立 陶宛之间的波罗的协议成立。 ;;;;;;;;;;X
EST_DESC;在一次大战期间被德国军队所占领，１９１７年俄国二月革命恢 复了爱沙尼亚争取独立的力量。国家议会建立后，在德国的支持 下，爱沙尼亚于１９１８年宣布独立。其对德国友好的上层阶级 ，起初试图使国家成为德国的一部分，但１９１９年他们遭到了 共和国的否决。苏联在１９２０年官方承认了这个年轻的国家。 大地主，因为倾向于德国，而被剥夺了财产。１９２４年布尔什 维克一次政变企图的失败证实了共和国的稳定性。仅在１９２９ 年大萧条开始的时候，和谐的发展被法西斯“前线战士联盟”所 打断。多次掌权的首相康斯坦提帕斯，以政治右派对此威胁做出 反映，并开始了１９３４年的独裁统治。同年，与拉脱维亚和立 陶宛之间的波罗的协议成立。 ;;;;;;;;;;X
ETH_1914_DESC;在１７世纪，皇家中心势力越来越失去它的影响，因此阿比西尼亚在１ ８世纪分裂成了多个地区。到了１８５３年，卡沙王公才以强力的中央 政府再度恢复了国家的统一，并在１８５５年登上王座，加冕为得奥多 二世（到１８６８）。但是，他按照欧洲的模式改革国家和宗教的尝试 却失败了。１８８５年埃塞俄比亚面临危险，马赫迪起义反抗英国—— 埃及在苏丹的统治，但最终马赫迪被击败。新的危险在１８９５年再度 出现，意大利试图在非洲之角建立殖民帝国。随着１８９６年孟尼里克 二世率军在阿杜瓦附近战胜一个意大利远征军团，阿比西尼亚成为利比 里亚以外唯一一个在帝国主义时代保持独立的非洲国家。在国内，孟尼 里克二世尝试了改革国家管理制度并在亚的斯亚贝巴建立了新的首都。  ;;;;;;;;;;X
ETH_45_DESC;埃塞俄比亚赢得了对法西斯主义的战争胜利。但现在它的盟国卷入了一 场新的战争对抗一个棘手的敌人。埃塞俄比亚该如何面对新的冲突？ ;;;;;;;;;;X
ETH_DESC;在１７世纪，皇家中心势力越来越失去它的影响，因此阿比西尼亚在１ ８世纪分裂成了多个地区。到了１８５３年，卡沙王公才以强力的中央 政府再度恢复了国家的统一，并在１８５５年登上王座，加冕为得奥多 二世（到１８６８）。但是，他按照欧洲的模式改革国家和宗教的尝试 却失败了。１８８５年埃塞俄比亚面临危险，马赫迪起义反抗英国—— 埃及在苏丹的统治，但最终马赫迪被击败。新的危险在１８９５年再度 出现，意大利试图在非洲之角建立殖民帝国。随着１８９６年孟尼里克 二世率军在阿杜瓦附近战胜一个意大利远征军团，阿比西尼亚成为利比 里亚以外唯一一个在帝国主义时代保持独立的非洲国家。在国内，孟尼 里克二世尝试了改革国家管理制度并在亚的斯亚贝巴建立了新的首都。 在英国帮助下，王公塔法里马康尼在１９１６取得了统治地位并在１９ ２８年宣布成为国王。１９３０年在佐迪图女王死后，他被加冕成为海 尔·塞拉西一世。在接下来的数年里，他试图使埃塞俄比亚——自１９ ３０年成为人民联盟的成员——成为一个现代国家。１９３５年法西斯 意大利卷土重来，试图把阿比西尼亚变成它的殖民地并发起对其的侵略 。 ;;;;;;;;;;X
FIN_1914_DESC;1809年俄国逼迫瑞典交出芬兰的土地，结束了长达三个世纪的瑞典 统治。19世纪，俄罗斯民族主义者试图将俄罗斯帝国周边的自治地区 ，例如芬兰，完全转变成俄罗斯省份。为了达到此目标，1898年一 名俄罗斯人成为了芬兰的执政官，而在1899年一份公告声称沙皇政 府可以绕过芬兰的议会直接下达命令；另一份公告则将俄语变成了这个 国家的主要语言。早先，芬兰的群众因政见不同而分裂成两个群体，立 宪主义者，以及那些声称应该顺从这些政策来削弱瑞典对社会影响的群 体：顺从主义者。但俄罗斯政权的激进政策很快便让那些顺从主义者站 不住脚。当俄罗斯人在1901年发布一个新的征兵政策后，芬兰人下 定决心要反抗了。俄罗斯人在战场上发现很快发现芬兰士兵完全靠不住 ，于是便决定免除芬兰的兵役换取更多的税务。与此同时，有一些芬兰 组织开始公然反抗俄罗斯政权，俄罗斯执政官尼古拉·伊万诺维奇在1 904年便其成员刺杀。而俄罗斯在日俄战争中的失败以及1905年 的革命更给了芬兰喘息的时间。对芬兰的俄化行动也就此结束。 ;;;;;;;;;;X
FIN_39_DESC;随着俄国沙皇的退位，自１８０８年就一直被它的东部邻国统治的芬兰 ，终于准许得到更多自治权。１９０６年，一个单独立法议会成立，自 此男人女人都可以参加普选。该议会是自１９１６年起欧洲第一个社会 民主主义多数派控制的议会，它利用１９１７年的二月革命后俄罗斯的 虚弱局面，在同年７月宣布了芬兰的独立。十月革命时期的新苏维埃政 府的自主权声明更加强化了芬兰的独立要求。在１９１７年１１月６日 ，主权再度得到声明，并得到苏维埃统治者在１１月后期的确定。１９ １８年早期，芬兰社会主义者夺取政权的企图引起了血腥的内战，此战 中由德国皇帝支持的白军败了社会主义的红军。在失败后，从社会民主 主义中分离出来的左派人士成立了芬兰共产党，在无数次起义失败之后 ，１９３０年被政府宣布为非法组织。１９１２年，在国际联盟宣布艾 伦岛为芬兰领土时，芬兰达到了它最大的幅员。１９３２年芬兰与苏联 签订了互不侵犯条约。而１９３９年８月的里宾特洛普——莫洛托夫条 约的秘密协议则将芬兰宣布为苏联的势力范围。 ;;;;;;;;;;X
FIN_41_DESC;随着俄国沙皇的退位，自１８０８年就一直被它的东部邻国统治的芬兰 ，终于准许得到更多自治权。１９０６年，一个单独立法议会成立，自 此男人女人都可以参加普选。该议会是自１９１６年起欧洲第一个社会 民主主义多数派控制的议会，它利用１９１７年的二月革命后俄罗斯的 虚弱局面，在同年７月宣布了芬兰的独立。十月革命时期的新苏维埃政 府的自主权声明更加强化了芬兰的独立要求。在１９１７年１１月６日 ，主权再度得到声明，并得到苏维埃统治者在１１月后期的确定。１９ １８年早期，芬兰社会主义者夺取政权的企图引起了血腥的内战，此战 中由德国皇帝支持的白军败了社会主义的红军。在失败后，从社会民主 主义中分离出来的左派人士成立了芬兰共产党，在无数次起义失败之后 ，１９３０年被政府宣布为非法组织。１９１２年，在国际联盟宣布艾 伦岛为芬兰领土时，芬兰达到了它最大的幅员。１９３２年芬兰与苏联 签订了互不侵犯条约。而１９３９年８月的里宾特洛普——莫洛托夫条 约的秘密协议则将芬兰宣布为苏联的势力范围。１９３９年１１月，斯 大林发动了冬季战争，试图夺取芬兰的领土以便为列宁格勒的安全竖起 堡垒。芬兰一直坚守到１９４０年，让苏联在世界面前颜面尽失。然而 ，１９４０年３月芬兰同意了和平谈判，以避免英国和法国在它的领土 上与苏联交战。芬兰被迫将包括维堡在内的整个卡累利阿地峡、维堡湾 西部沿海、拉多加湖西部和北部、萨拉地区和芬兰情的大部岛屿割让给 苏联，并将汉科半岛租给苏联作为海军基地，为期３０年。１９４０年 秋，德国部队进入芬兰。１９４１年该国加入了轴心国以对抗苏联，希 望能取回他们失去的领土。 ;;;;;;;;;;X
FIN_45_DESC;在对抗苏联的冬季延长战羞辱性地结束和被强迫的对抗前盟友德国的拉 普兰战争后，芬兰处在东西方的夹缝中极为不稳定。她曾经强大的军队 全部被解散，共产党人正试图掌权，军官们在全国各地持有武器和军火 。在欧洲大部分地区已经卷入核战之火中时，芬兰能保持中立地位吗？ 还是现在到了最后向苏联复仇，夺回卡累阿地区的时候到了？ ;;;;;;;;;;X
FIN_DESC;随着俄国沙皇的退位，自１８０８年就一直被它的东部邻国统治的芬兰 ，终于准许得到更多自治权。１９０６年，一个单独立法议会成立，自 此男人女人都可以参加普选。该议会是自１９１６年起欧洲第一个社会 民主主义多数派控制的议会，它利用１９１７年的二月革命后俄罗斯的 虚弱局面，在同年７月宣布了芬兰的独立。十月革命时期的新苏维埃政 府的自主权声明更加强化了芬兰的独立要求。在１９１７年１１月６日 ，主权再度得到声明，并得到苏维埃统治者在11月后期的确定。１９ １８年早期，芬兰社会主义者夺取政权的企图引起了血腥的内战，此战 中由德国皇帝支持的白军败了社会主义的红军。在失败后，从社会民主 主义中分离出来的左派人士成立了芬兰共产党，在无数次起义失败之后 ，１９３０年被政府宣布为非法组织。１９１２年，在国际联盟宣布奥 兰岛为芬兰领土时，芬兰达到了它最大的幅员。１９３２年芬兰与苏联 签订了互不侵犯条约 ;;;;;;;;;;X
FRA_1914_DESC;法国曾经是欧洲最强大的霸权国家，如今却陷入麻烦之中。在经济上， 她的许多对手都超过了她，国家生育率降低似乎会导致影响更深远的衰 退，这在大扩军的时代也许会是一个致命的弱点。在政治上，第三共和 国局势并不稳定：虽然勉强地躲过了１８７７年的政变，但是１８８０ 年国家民族主义的布朗热运动几乎控制了整个国家，１８９６年－１９ ０４年的德雷福斯事件则将社会的分裂状况揭示的淋漓尽致。王党分子 ，教权主义者，反犹太主义者，军队和政府里保守派主义者同激进分子 ，自由主义者，社会主义者，世俗主义者以及共和主义者划清界限进行 争斗。在国际舞台上，１８７１年被普鲁士打败，割让阿尔萨斯和洛林 是法国人永远的创痛。“复仇德国”的呼声日益高涨，一切并不是都没 有希望，巴黎是“光明之城”，仍然是世界的时尚，文化和艺术之都， 法军也在１８７１年战败之后进行重组，并且建立了世界上第二大殖民 帝国，又被公认为世界列强之一，同样拥有欧洲最强进攻性和战斗性的 军队。更重要的是法国现在拥有了强大的盟友，多亏德国错误性地外交 政策和法国的经济支持，俄国在１８９４年背离德国，同法国达成军事 互助协议。１９０４年法国同英国达成了“协约同盟”，发出了令人震 惊的信号。法国数个世纪以来的敌人——英国因为畏惧德国日益扩大的 霸权倒向法国一方，尽管英国对法国的承诺并不清晰，但是英国人的友 谊使法国人对未来无论发生了什么都充满了信心——他们将渡过难关并 且胜利凯旋！   ;;;;;;;;;;X
FRA_1933_DESC;第一次世界大战后，法国被战争的破坏所震惊，而且要设法避免与邻国 德国的再一次的冲突。数百万人民在战争中丧生，法国许多钢铁和煤炭 产区仍处于废墟中。法国大规模重建的资金主要来自德国的战争赔款。 另外，法国开始修建坚不可摧的马奇诺防线来防御另一场战争，并和波 兰，捷克斯洛伐克，罗马尼亚，南斯拉夫和俄罗斯签订墙纸协议。然而 ，股市暴跌的打击令法国被迫放弃大规模的税制改革和有利于稳定的货 币支出。左派团体的分裂，保皇党的懦弱和中间派别的努力，在中间偏 右的国家阵线和中间偏左的卡特尔的管治下，成功避开经济大萧条，保 持稳定的管治。虽然法国避免了已经发生在美国和德国的那样的危机， 但是几十万人仍然失业而且失去许多战后的经济增长。正当对立的各方 在思想上准备接管充满复仇意识的德国时，莱昂·布鲁姆领导的一个新 的充满活力的社会主义运动正在上升，挑战现状。虽然被徒劳和无能的 国联背叛，法国仍保持谨慎的态度，对未来充满希望，准备再次保卫自 己的国家。  ;;;;;;;;;;X
FRA_1940_DESC;当德国在１９３９年９月入侵波兰时，法国和英国站在了他们的波兰盟 友那边。但是，波兰的求助并没有得到回应，法国发现他们不愿或无力 侵入德国领土，因此，波兰于１９３９年１０月被击败，中欧建立了一 种新的秩序。不过，人们预计的德国会在１９３９年入侵法国并没有发 生。事实上，西线在七个月中几乎没有战事。当西方列强惬意地享受着 “静默战争”时，德国将注意力聚集到别处。阿尔特马克号事件后，被 德国视为威胁的挪威的中立性被破坏。正因为如此，在１９４０年４月 ，德国军队入侵了富含铁矿石的挪威，防止其落入英国人手中。１９４ ０年５月，德国的坦克已经陈兵比利时的边境准备攻击毫无防备的法国 ，法国能像１９１４年那样抵抗德国的入侵吗？或者国内外的动荡会给 法兰西共和国带来太多的压力？   ;;;;;;;;;;X
FRA_39_DESC;法国在第一次世界大战中人员损失的比例比其他各主要交战国都要大， 这个人口统计数字上的灾难也完全体现在两战之间法国严重短缺的兵源 给每年的征兵带来的困难。跟法国接壤的邻国有复苏的德国、自我膨胀 的意大利和动荡不安的西班牙，在这样的情况下，作为一个超级大国的 法国完全无法接受军事上存在着如此重大的弱点。３０年代初，法国开 始在法德边境开始修筑巨大的工事以弥补这一缺陷，并且试图以外交上 的努力重新在中欧和东欧重新建立一个“小协约国”组织。这一举措有 利有弊。法国的国家安全问题暂时通过马其诺防线得到了部分解决（但 未受保护的比利时边境又该如何呢？），但西方国家在捷克斯洛伐克的 危机关头未能提供有效帮助，这使得和平的希望变得非常渺茫。内部四 分五裂的第三共和国发现自己又一次面临着与德国的战争，它是否还能 像１９４１年一样度过难关呢。   ;;;;;;;;;;X;
FRA_41_DESC;１９４０年５月德国军队攻击了低地国家，然后入侵了法国。他们的闪 电战成功的在法国击败了法国和英国军队。在敦克尔克大撤退中，英国 远征军丢弃了重型装备，法国政府和德国达成了和平协议，德国控制法 国北方，维希政府控制南方。１９４０年，法国内阁的一员查尔斯戴高 乐将军从德控区逃脱了并在１９４０年６月１８日在伦敦通过英国广播 公司向法国人民发表演说。英国内阁企图阻止这次演讲，但被温斯顿邱 吉尔驳回。戴高乐要求法国人民参加到反纳粹的战斗中去，那一年的７ 月末，只有７０００名支援者加入自由法国军队。在１９４１年６月， 日本控制了法属印度支那，法国变成了盟军中弱小的一员。法国能从维 希法国那里夺回海外省份吗？何时法国本土才能得到解放？自由法国将 在盟军中扮演什么样角色？   ;;;;;;;;;;X
FRA_44_DESC;在遭受了惨败的４年之后，法国人民再一次看到了希望。盟军在诺曼底 登陆后，从法国领土上驱逐德国侵略者似乎只是一个时间问题了。但在 殖民地和国外多年艰苦奋战后，戴高乐率领下的自由法国军队坚决要和 盟军一起把战火带到德国去，去找回法国的光荣，永远埋葬希特勒和他 的纳粹主义。 ;;;;;;;;;;X
FRA_45_DESC;１９４５年５月８日盟国接受德国的投降，标志着二次大战欧洲战局的 结束。法国长期为生存而斗争的历程结束了，现在他们的注意力可以转 到重建帝国上来。广岛和长崎的毁灭决定了日本的命运，１９４５年９ 月２日在密苏里号战列舰上日本签署了投降文件。现在，斯大林向西方 盟国发动了进攻，法共要支持苏联吗？还是法国会再次被占领？ ;;;;;;;;;;X
FRA_DESC;法国在第一次世界大战中人员损失的比例比其他各主要交战国都要大， 这个人口统计数字上的灾难也完全体现在两战之间法国严重短缺的兵源 给每年的征兵带来的困难。跟法国接壤的邻国有复苏的德国、自我膨胀 的意大利和动荡不安的西班牙，在这样的情况下，作为一个超级大国的 法国完全无法接受军事上存在着如此重大的弱点。３０年代初，法国开 始在法德边境开始修筑巨大的工事以弥补这一缺陷，并且试图以外交上 的努力重新在中欧和东欧重新建立一个“小协约国”组织。这一举措有 利有弊。法国的国家安全问题暂时通过马其诺防线得到了部分解决（但 未受保护的比利时边境又该如何呢？），法国与捷克斯洛伐克、波兰有 着很好的关系，甚至开始与苏联和解。但是第三共和国是一个四分五裂 的国家，其政治制度脆弱且不稳定，它是否能经受对其大陆霸权的严峻 挑战仍然有待观察。   ;;;;;;;;;;X
GEO_1914_DESC;位处山地的格鲁吉亚王国在近千年前便是基督教在亚洲的一块飞地。但 在1801年，这个国家被俄罗斯征服并成为其附属国。在格鲁吉亚本 国文化被压制的同时，大规模俄化行动也紧随而来。19世纪这直接导 致了动荡不安的局面，1905年一场大规模农民起义爆发，而左翼的 社会民主的所造成的影响也逐步加深（约瑟夫斯大林就是在这里第一次 步入政治）。当列宁的共产党在俄国取得权利时，格鲁吉亚抓住机会再 次宣布独立。但是，这个新国家同时面临着南面土耳其人，和北面俄罗 斯阵营所带来的威胁。格鲁吉亚与其临近国家，亚美尼亚和阿塞拜疆的 关系十分复杂。这三个小国家是将会联起手来共同抵抗外来侵略？还是 会由于他们自古以来的争端而灭亡？ ;;;;;;;;;;X
GER_1933_DESC;整个二十世纪早期，德国人民长期遭受背叛，首先是第一次世界大战中 的意大利，接着是被本国人民在背后捅了刀子。人们大声喊出自己的想 法，革命开始了！在革命完全控制局势前，德国再次被左翼的社会民主 党出卖。魏玛共和国成立后，德意志在遭受《凡尔赛合约》的暴政和被 迫不公平地背负发动战争的责任后，成为了一片废墟。作为一种侮辱， 胜利的协约国答应提供“援助”以帮助德国重建，但之后又撤回款项并 要求战争赔款。德国人只能眼睁睁看着可恨的法国佬在１９２３年占领 鲁尔地区，而德国政府什么也没有做。随着共产主义者和国家社会主义 者得到军队的支持，并开始团结群众来反抗，卖国的魏玛共和国似乎马 上就要崩溃。不过他们只不过是虚有其表而已。现在，魏玛共和国的统 治进入了第二个十年，不过也是另一个经济崩溃，饥荒，混乱和屈辱的 十年。人民再也承受不了不公正的待遇了。在共产党和国家社会主义民 兵发每天动的小规模冲突和抗议下，国家的发展处于停滞状态。这两个 在意识形态上对立的政党发现他们有了领导国会的机会。德国会拥抱共 产主义，推翻毁掉它的不公平的资产阶级社会吗？德国的政权会被承诺 建立新的德意志帝国的法律和秩序的希特勒所取得吗？或者更为糟糕， 德国会再次遭受“背后一刀”式的背叛？  ;;;;;;;;;;X
GER_39_DESC;德国在一战中的战败直接产生了德国的第一个民主政府，这个政府也继 承了德国破败的经济状况以及民族主义者对凡尔赛条约这个“奴隶条约 ”的怨恨情绪。德国丧失了很多殖民地，又给波兰割让了几个省份，战 争赔款和被人为削弱的军队把这个国家压的喘不过气来，德国人民背负 着挑起战争的巨大罪责，像下等民族一样受到别国歧视。在这种情况下 ，魏玛共和国的政治历程充满着悲剧性的极端主义和暴力冲突。阿道夫 希特勒领导的国家社会主义工人党在１９３３年上台，这标志着德国历 史发展中的一个重大转折点。纳粹党徒们开始着手镇压所谓“不受欢迎 的”犹太人、共产主义者、工会成员以及其他纳粹政权的反对者，而议 会民主、广泛的公民权利和新闻自由也很快被纳粹党一扫而光。但是， 希特勒也使凋敝的德国经济重新充满活力，并许诺尽快结束不平等的凡 尔赛条约。德国在外交上的胜利接踵而至：莱茵兰的重新军事化，期待 以久的德奥合并，吞并捷克斯洛伐克。但是在德国在波兰的挑战面前， 英国和法国拒不屈服。现在德意志帝国处于三大强国的包围之中，开始 了与这些强大势力的战争。仍然温和的德国战争机器能够打败如此强大 的敌人吗？这一切，只有身处柏林的高深莫测的元首才有确切的答案。   ;;;;;;;;;;X
GER_1940_DESC;在德苏两国联合入侵波兰后，根据莫洛托夫－里宾特洛甫条约秘密条款 ，这个国家被分割了。７个月之后，西线的德国和盟国士兵仍在对峙， 但没有多大的战事。当前线的法军依然平静时，德国的注意力转向别处 。在１９４０年４月德国大胆地入侵了挪威和丹麦，以确保斯堪的那维 亚半岛的富含铁矿石的区域不会落入盟军手中，德国的战争行动是至关 重要的。丹麦不战而降只是时间的问题，挪威也在国防军的推进下投降 。现在，“静默战争”即将结束。张伯伦一直都这么自信，一个月前曾 说他（希特勒）已错过一次机会，但实际上他没有。国防军开始将专注 力转向西方，并增兵西部，以打击盟军。德国装甲部队已部署在低地国 家边境，准备给毫无防备的法国另一次闪电行动。所有能留下的知识热 血、辛劳、眼泪以及汗水。   ;;;;;;;;;;X
GER_41_DESC;１９３９年９月，德国在暂时的苏联盟友的帮助下迅速取得了对 波兰作 战的胜利，这也证明了革新派的军事思想家如海因茨·古德里安的全新 闪电战军事思想的巨大价值。在短暂的休战期的间歇里，德国的最高指 挥部制定了一个征服法国及低地国家的野心勃勃的计划。德国人不会对 强大的马其诺防线发起正面进攻，他们也不会试图重新执行１９１４年 的施里芬计划，取而代之的是，他们将会突破阿登森林这个法军相对薄 弱的防线，然后再对北部的英法防线进行大规模的包围作战行动。这个 大胆计划经过冯·曼施坦因将军的精心策划，于１９４０年５月取得了 巨大的出人意料的成功：法国在经过仅仅六个星期的战斗之后就宣布投 降，而英军也被迫进行了敦刻尔克大撤退。就这样，德国成为欧洲大陆 的主人，同时却让他们陷入战略上进退两难的境地。英国人暂时被压得 抬不起头来，但是他们并没有完全失败，德国空军在经历了不列颠空战 的失败之后一时也无法帮助德军组织大规模登陆作战。这时希特勒把他 的注意力转向东线的苏联，因为苏联正是他横跨欧洲的所谓“生存空间 ”学说之梦的天然目标。１９４１年６月的巴巴罗沙计划像一阵旋风般 横扫苏联，并严重打击了斯大林疏于训练的军队。巴巴罗沙计划能够成 功并确保德国成为大陆的主人吗？非洲军团能够控制苏伊士运河并分裂 大英帝国吗？德国的狼群潜艇能够围困英国，并迫使其屈服吗？   ;;;;;;;;;;X
GER_44_DESC;经过近５年不间断的战争，德国的前途一片黑暗。在东线，大部分国防 军拼命的试图守住从北冰洋到黑海的战线。德军依然在俄罗斯国土深处 活动，但是在去年冬季，库尔斯克和乌克兰的失败给德军引以为豪的装 甲部队带来了巨大的损失。在西线，盟军在诺曼底成功登陆并准备进攻 辽阔而没有设防的法国占领区，与此同时，意大利的罗马已经沦陷，盟 军下一步将会攻入奥地利和德国南部。德国在被三面围攻以及日益加强 的战略轰炸下还能坚持多久？ ;;;;;;;;;;X
