# STRING NAME (do not change!);English;French;Italian;Spanish;German;Polish;Portugese;Russian;;Extra2;X
##;;;;;;;;;;;X
# Countries!;;;;;;;;;;;X
##;;;;;;;;;;;X
## Generic strings;;;;;;;;;;;X
##;;;;;;;;;;;X
HUN_EMP_NAME;奥匈帝国 ;;;;;;;;;X
AREA_GUINEAN_COAST;几内亚海岸 ;;;;;;;;;;X
AREA_GUIZHOU;贵州 ;;;;;;;;;;X
AREA_GULF_OF_LYON;里昂海湾 ;;;;;;;;;;X
AREA_HANNOVER_MAGDEBURG;汉诺威-马格德堡 ;;;;;;;;;;X
AREA_HAWAII;夏威夷 ;;;;;;;;;;X
AREA_HEBEI;河北 ;;;;;;;;;;X
AREA_HEDJAZ;汉志 ;;;;;;;;;;X
AREA_HEILONGJIANG;黑龙江 ;;;;;;;;;;X
AREA_HENAN;河南 ;;;;;;;;;;X
AREA_HESSEN;黑森 ;;;;;;;;;;X
AREA_HIMALAYAS;喜马拉雅山脉 ;;;;;;;;;;X
AREA_HISPANIOLA;伊斯帕尼奥拉 ;;;;;;;;;;X
AREA_HOLSTEIN_MECKLEMBURG;荷尔斯泰恩-梅克伦堡 ;;;;;;;;;;X
AREA_HONSHU;本州 ;;;;;;;;;;X
AREA_HUBEI;湖北 ;;;;;;;;;;X
AREA_HUNAN;湖南 ;;;;;;;;;;X
AREA_ICELAND;冰岛 ;;;;;;;;;;X
AREA_IDAHO;爱达荷 ;;;;;;;;;;X
AREA_ILLINOIS;伊利诺斯 ;;;;;;;;;;X
AREA_INDIANA;印第安纳 ;;;;;;;;;;X
AREA_INDOCHINE;印度支那 ;;;;;;;;;;X
AREA_INTERIOR_ALGERIA;内阿尔及利亚 ;;;;;;;;;;X
AREA_INTERIOR_LIBYA;内利比亚 ;;;;;;;;;;X
AREA_IOWA;艾奥瓦 ;;;;;;;;;;X
AREA_IQUITOS;伊基托斯 ;;;;;;;;;;X
AREA_IRAQ;伊拉克 ;;;;;;;;;;X
AREA_IRKUTSK;伊尔库茨克 ;;;;;;;;;;X
AREA_IVORY_COAST;象牙海岸 ;;;;;;;;;;X
AREA_JIANGSU;江苏 ;;;;;;;;;;X
AREA_JIANGXI;江西 ;;;;;;;;;;X
AREA_JILIN;吉林 ;;;;;;;;;;X
AREA_JOHNSON_ISLAND;约翰逊岛 ;;;;;;;;;;X
AREA_KAMCHATKA;堪察加半岛 ;;;;;;;;;;X
AREA_KANSAS;堪萨斯 ;;;;;;;;;;X
AREA_KARELIA;卡累利阿 ;;;;;;;;;;X
AREA_KASSARINE;卡塞林 ;;;;;;;;;;X
AREA_KAZAKSTAN;哈萨克斯坦 ;;;;;;;;;;X
AREA_KAZAN;喀山 ;;;;;;;;;;X
AREA_KENTUCKY;肯塔基 ;;;;;;;;;;X
AREA_KENYA;肯尼亚 ;;;;;;;;;;X
AREA_KHABAROVSK;伯力 ;;;;;;;;;;X
AREA_KHARKOV;哈尔科夫 ;;;;;;;;;;X
AREA_KIEV;基辅 ;;;;;;;;;;X
AREA_KIRGIZ_STEPPE;吉尔吉斯大草原 ;;;;;;;;;;X
AREA_KIRGIZISTAN;吉尔吉斯斯坦 ;;;;;;;;;;X
AREA_KIROV;基洛夫 ;;;;;;;;;;X
AREA_KONGOLESE_JUNGLE;刚果丛林 ;;;;;;;;;;X
AREA_KOSTROMA;科斯特罗马 ;;;;;;;;;;X
AREA_KRAKOW;克拉科夫 ;;;;;;;;;;X
AREA_KRASNODAR;克拉斯诺达尔 ;;;;;;;;;;X
AREA_KRIM;克里米亚 ;;;;;;;;;;X
AREA_KURDUFAN;科尔多凡 ;;;;;;;;;;X
AREA_KURSK;库尔斯克 ;;;;;;;;;;X
AREA_KUYBYSHEV;古比雪夫 ;;;;;;;;;;X
AREA_KYUSHU_SHIKOKU;九州-四国 ;;;;;;;;;;X
AREA_LA_PAZ;拉巴斯 ;;;;;;;;;;X
AREA_LA_PLATA;拉普拉塔 ;;;;;;;;;;X
AREA_LAE;东北新几内亚 ;;;;;;;;;;X
AREA_LAKE;湖泊 ;;;;;;;;;;X
AREA_LAKES;大湖区 ;;;;;;;;;;X
AREA_LAPLAND;拉普兰 ;;;;;;;;;;X
AREA_LATVIA;拉脱维亚 ;;;;;;;;;;X
AREA_LEBANON_SYRIA;黎巴嫩-叙利亚 ;;;;;;;;;;X
AREA_LENINGRAD;列宁格勒 ;;;;;;;;;;X
AREA_LEVANT;累范特 ;;;;;;;;;;X
AREA_LEYTE_ISLAND_GROUP;东菲律宾 ;;;;;;;;;;X
AREA_LIAONING;辽宁 ;;;;;;;;;;X
AREA_LIGURIAN_ISLANDS;利古里亚岛 ;;;;;;;;;;X
AREA_LIMA;利马 ;;;;;;;;;;X
AREA_LIMOUSIN_AUVERGNE;利穆赞-奥维涅 ;;;;;;;;;;X
AREA_LITHUANIA;立陶宛 ;;;;;;;;;;X
AREA_LOIRE;卢瓦尔 ;;;;;;;;;;X
AREA_LORRAINE_ALSACE;洛林-阿尔萨斯 ;;;;;;;;;;X
AREA_LOUISIANA;路易斯安那 ;;;;;;;;;;X
AREA_LOWER_ARGENTINE;下阿根廷 ;;;;;;;;;;X
AREA_LOWER_CALIFORNIA;下加利福尼亚 ;;;;;;;;;;X
AREA_LUZON;吕宋 ;;;;;;;;;;X
AREA_LVOV;利沃夫 ;;;;;;;;;;X
AREA_MADAGASCAR;马达加斯加岛 ;;;;;;;;;;X
AREA_MAGADAN;马加丹 ;;;;;;;;;;X
AREA_MAGDALENA;马格达莱纳 ;;;;;;;;;;X
AREA_MAGHREB_COAST;马格里布海岸 ;;;;;;;;;;X
AREA_MAINE;缅因 ;;;;;;;;;;X
AREA_MALACKA;满剌加 ;;;;;;;;;;X
AREA_MALIAN_DESERT;马里沙漠 ;;;;;;;;;;X
AREA_MALIAN_VALLEYS;马里峡谷 ;;;;;;;;;;X
AREA_MANAUS;马瑙斯 ;;;;;;;;;;X
AREA_MANITOBA;马尼托巴湖 ;;;;;;;;;;X
AREA_MARACAIBO;马拉开波湖 ;;;;;;;;;;X
AREA_MARCUS_WAKE;马库斯-威克 ;;;;;;;;;;X
AREA_MARSHALLS;马绍尔 ;;;;;;;;;;X
AREA_MARYLAND_DELAWARE;马里兰-特拉华 ;;;;;;;;;;X
AREA_MASSACHUSSETS;马萨诸塞 ;;;;;;;;;;X
AREA_MATO_GROSSO;马托克鲁索 ;;;;;;;;;;X
AREA_MAURETANIA;毛里塔尼亚 ;;;;;;;;;;X
AREA_MELBOURNE;墨尔本 ;;;;;;;;;;X
AREA_MELKOSOPOTJNIK;哈萨克丘陵 ;;;;;;;;;;X
AREA_MEMEL;梅梅尔 ;;;;;;;;;;X
AREA_MEXICO_CITY;墨西哥城 ;;;;;;;;;;X
AREA_MICHIGAN;密歇根 ;;;;;;;;;;X
AREA_MIDWAY;中途岛 ;;;;;;;;;;X
AREA_MINDANAO;棉兰老岛 ;;;;;;;;;;X
AREA_MINNESOTA;明尼苏达 ;;;;;;;;;;X
AREA_MINSK;明斯克 ;;;;;;;;;;X
AREA_MISSISSIPPI;密西西比 ;;;;;;;;;;X
AREA_MISSOURI;密苏里 ;;;;;;;;;;X
AREA_MOCAMBIQUE;莫桑比克 ;;;;;;;;;;X
AREA_MOLUCKS;摩鹿加群岛 ;;;;;;;;;;X
AREA_MONGOLIA;蒙古 ;;;;;;;;;;X
AREA_MONTANA;蒙大拿 ;;;;;;;;;;X
AREA_MOROCCO;摩洛哥 ;;;;;;;;;;X
AREA_MOSCOW;莫斯科 ;;;;;;;;;;X
AREA_NAGPUR;那格浦尔 ;;;;;;;;;;X
AREA_NAMBIA;纳米比亚 ;;;;;;;;;;X
AREA_NAURU;瑙鲁 ;;;;;;;;;;X
AREA_NEBRASKA;内布拉斯加 ;;;;;;;;;;X
AREA_NEDRE_NORRLAND;下诺尔兰 ;;;;;;;;;;X
AREA_NETHERLANDS;尼德兰 ;;;;;;;;;;X
AREA_NEVADA;内华达 ;;;;;;;;;;X
AREA_NEW_BRUNSWICK;新不伦瑞克 ;;;;;;;;;;X
AREA_NEW_FOUNDLAND;纽芬兰 ;;;;;;;;;;X
AREA_NEW_HAMPSHIRE;新罕布什尔 ;;;;;;;;;;X
AREA_NEW_JERSEY;新泽西 ;;;;;;;;;;X
AREA_NEW_MEXICO;新墨西哥 ;;;;;;;;;;X
AREA_NEW_YORK;纽约 ;;;;;;;;;;X
AREA_NEW_ZEALAND;新西兰 ;;;;;;;;;;X
AREA_NIASSA;尼亚萨 ;;;;;;;;;;X
AREA_NICARAGUA;尼加拉瓜 ;;;;;;;;;;X
AREA_NIGER;尼日尔 ;;;;;;;;;;X
AREA_NILE_VALLEY;尼罗河流域 ;;;;;;;;;;X
AREA_NIZHNIJ_NOVGOROD;下诺夫哥罗德 ;;;;;;;;;;X
AREA_NORMANDY;诺曼底 ;;;;;;;;;;X
AREA_NORTH_BORNEO;北婆罗洲 ;;;;;;;;;;X
AREA_NORTH_CAROLINA;北卡罗来纳 ;;;;;;;;;;X
AREA_NORTH_DAKOTA;北达科他 ;;;;;;;;;;X
AREA_NORTH_ENGLAND;北英格兰 ;;;;;;;;;;X
AREA_NORTH_ETHIOPIA;北埃塞俄比亚 ;;;;;;;;;;X
AREA_NORTH_GILBERTS;吉尔伯特 ;;;;;;;;;;X
AREA_NORTH_IRELAND;西里西亚 ;;;;;;;;;;X
AREA_NORTH_ITALY;北意大利 ;;;;;;;;;;X
AREA_NORTH_KRASNOYARSK;北克拉斯诺亚尔斯克 ;;;;;;;;;;X
AREA_NORTH_MARIANES;马里亚纳群岛 ;;;;;;;;;;X
AREA_NORTH_NIGERIA;北尼日利亚 ;;;;;;;;;;X
AREA_NORTH_PERSIA;北波斯 ;;;;;;;;;;X
AREA_NORTH_RHODESIA;北罗得西亚 ;;;;;;;;;;X
AREA_NORTH_ROMANIA;北罗马尼亚 ;;;;;;;;;;X
AREA_NORTH_SCOTLAND;北苏格兰 ;;;;;;;;;;X
AREA_NORTHERN_NORWAY;北挪威 ;;;;;;;;;;X
AREA_NORTHWEST_TERRITORIES;西北地区 ;;;;;;;;;;X
AREA_NOVA_SCOTIA;新斯科舍 ;;;;;;;;;;X
AREA_NOVGOROD;诺夫哥罗德 ;;;;;;;;;;X
AREA_NOVOSIBIRSK;新西伯利亚 ;;;;;;;;;;X
AREA_NUBIAN_DESERT;努比亚沙漠 ;;;;;;;;;;X
AREA_ODESSA;敖德萨 ;;;;;;;;;;X
AREA_OESTERBOTTEN;东博滕 ;;;;;;;;;;X
AREA_OESTRA_SVEALAND;东斯维兰 ;;;;;;;;;;X
AREA_OEVRE_NORRLAND;上诺尔兰 ;;;;;;;;;;X
AREA_OHIO;俄亥俄 ;;;;;;;;;;X
AREA_OKLAHOMA;俄克拉荷马 ;;;;;;;;;;X
AREA_OMSK;鄂木斯克 ;;;;;;;;;;X
AREA_ONTARIO;安大略 ;;;;;;;;;;X
AREA_ORAN;奥兰 ;;;;;;;;;;X
AREA_OREGON;俄勒冈 ;;;;;;;;;;X
AREA_ORISSA;奥里萨 ;;;;;;;;;;X
AREA_PAKISTAN;巴基斯坦 ;;;;;;;;;;X
AREA_PALAWAN_MINDORO;西菲律宾 ;;;;;;;;;;X
AREA_PALESTINE;巴勒斯坦 ;;;;;;;;;;X
AREA_PANAMAN_RIDGE;巴拿马 ;;;;;;;;;;X
AREA_PARIS;巴黎 ;;;;;;;;;;X
AREA_PAS_DE_CALAIS;加来 ;;;;;;;;;;X
AREA_PENNSYLVANIA;宾夕法尼亚 ;;;;;;;;;;X
AREA_PENZA;奔萨 ;;;;;;;;;;X
AREA_PERM;彼尔姆 ;;;;;;;;;;X
AREA_PERSIAN_GULF_COAST;波斯湾海岸 ;;;;;;;;;;X
AREA_PERTH;珀斯 ;;;;;;;;;;X
AREA_PHOENIX;菲尼克斯群岛 ;;;;;;;;;;X
AREA_POLOTSK;波洛茨克 ;;;;;;;;;;X
AREA_POLYNESIA;波利尼西亚 ;;;;;;;;;;X
AREA_PORT_MORESBY;巴布亚岛 ;;;;;;;;;;X
AREA_PORTUGAL;葡萄牙 ;;;;;;;;;;X
AREA_POZNAN;波兹南 ;;;;;;;;;;X
AREA_PRIMORSKI;滨海区 ;;;;;;;;;;X
AREA_PSKOV;普斯科夫 ;;;;;;;;;;X
AREA_PYONGYANG;北朝鲜 ;;;;;;;;;;X
AREA_PYRENEES_LANGUEDOC;比利牛斯-朗格多克 ;;;;;;;;;;X
AREA_QATTARA;盖塔拉 ;;;;;;;;;;X
AREA_QINGHAI;青海 ;;;;;;;;;;X
AREA_QUEBEC;魁北克 ;;;;;;;;;;X
AREA_QUITO;基多 ;;;;;;;;;;X
AREA_RABAUL;拉包尔 ;;;;;;;;;;X
AREA_RAJASTAN;拉贾斯坦 ;;;;;;;;;;X
AREA_RED_SEA_COAST;红海海岸 ;;;;;;;;;;X
AREA_REHE;热河 ;;;;;;;;;;X
AREA_RESERVOIRE_RYBINSK;雷宾斯克水库 ;;;;;;;;;;X
AREA_RIO_DE_JANEIRO;里约热内卢 ;;;;;;;;;;X
AREA_RIO_DE_ORO;里奥-德奥罗 ;;;;;;;;;;X
AREA_ROGACHEV;罗加乔夫 ;;;;;;;;;;X
AREA_ROSTOV;罗斯托夫 ;;;;;;;;;;X
AREA_RYAZAN;梁赞 ;;;;;;;;;;X
AREA_SACHSEN;萨克森 ;;;;;;;;;;X
AREA_SAKHALIN_KURILES;库页-千岛群岛 ;;;;;;;;;;X
AREA_SAMOA;萨摩亚 ;;;;;;;;;;X
AREA_SAO_PAULO;圣保罗 ;;;;;;;;;;X
AREA_SARANSK;萨兰斯克 ;;;;;;;;;;X
AREA_SARMI;萨米 ;;;;;;;;;;X
AREA_SASKATCHEWAN;萨斯喀彻温 ;;;;;;;;;;X
AREA_SENEGAMBIA;塞内冈比亚 ;;;;;;;;;;X
AREA_SENJAVIN;谢尼亚温 ;;;;;;;;;;X
AREA_SEOUL;南朝鲜 ;;;;;;;;;;X
AREA_SHABA;沙巴 ;;;;;;;;;;X
AREA_SHANDONG;山东 ;;;;;;;;;;X
AREA_SHANXI;山西 ;;;;;;;;;;X
AREA_SHAANXI;陕西 ;;;;;;;;;;X
AREA_SIAM;暹罗 ;;;;;;;;;;X
AREA_SICHUAN;四川 ;;;;;;;;;;X
AREA_SICILIAN_GAP;西西里 ;;;;;;;;;;X
AREA_SIDI_BARRANI;西迪拜拉尼 ;;;;;;;;;;X
AREA_SIRTE;苏尔特 ;;;;;;;;;;X
AREA_SLAVE_COAST;奴隶海岸 ;;;;;;;;;;X
AREA_SLOVAKIA;斯洛伐克 ;;;;;;;;;;X
AREA_SMOLENSK;斯摩棱斯克 ;;;;;;;;;;X
AREA_SOMALIA;索马里 ;;;;;;;;;;X
AREA_SOMALILAND;索马里兰 ;;;;;;;;;;X
AREA_SOUTH_BORNEO;南婆罗洲 ;;;;;;;;;;X
AREA_SOUTH_CAROLINA;南卡罗来纳 ;;;;;;;;;;X
AREA_SOUTH_DAKOTA;南达科他 ;;;;;;;;;;X
AREA_SOUTH_ETHIOPIA;南埃塞俄比亚 ;;;;;;;;;;X
AREA_SOUTH_FINLAND;南芬兰 ;;;;;;;;;;X
AREA_SOUTH_GILBERTS;埃利斯群岛 ;;;;;;;;;;X
AREA_SOUTH_ITALY;南意大利 ;;;;;;;;;;X
AREA_SOUTH_KRASNOYARSK;南克拉斯诺亚尔斯克 ;;;;;;;;;;X
AREA_SOUTH_NIGERIA;南尼日利亚 ;;;;;;;;;;X
AREA_SOUTH_PERSIA;南波斯 ;;;;;;;;;;X
AREA_SOUTH_RHODESIA;南罗得西亚 ;;;;;;;;;;X
AREA_SOUTH_ROMANIA;南罗马尼亚 ;;;;;;;;;;X
AREA_SOUTH_SCOTLAND;南苏格兰 ;;;;;;;;;;X
AREA_SOUTHCENTRAL_NORWAY;摩拉维亚 ;;;;;;;;;;X
AREA_SOUTHERN_NORWAY;南挪威 ;;;;;;;;;;X
AREA_ST.HELENA;圣赫勒拿 ;;;;;;;;;;X
AREA_STALINGRAD;斯大林格勒 ;;;;;;;;;;X
AREA_SUEZ_CHANNEL_AREA;苏伊士运河区 ;;;;;;;;;;X
AREA_SUIYUAN_NINGXIA;绥远 ;;;;;;;;;;X
AREA_SUMATRA;苏门答腊岛 ;;;;;;;;;;X
AREA_SUNDA_ISLANDS;巽他群岛 ;;;;;;;;;;X
AREA_SVERDLOVSK;斯维尔德洛夫斯克 ;;;;;;;;;;X
AREA_SWITZERLAND;瑞士 ;;;;;;;;;;X
AREA_SYDNEY;悉尼 ;;;;;;;;;;X
AREA_SYZRAN;塞兹兰 ;;;;;;;;;;X
AREA_TADZJIKISTAN;塔吉克斯坦 ;;;;;;;;;;X
AREA_TAIWAN;台湾 ;;;;;;;;;;X
AREA_TAJMYR_EVENK;泰梅尔-鄂温克 ;;;;;;;;;;X
AREA_TAMBOV;坦波夫 ;;;;;;;;;;X
AREA_TANGANYIKA;坦噶尼喀 ;;;;;;;;;;X
AREA_TENNESSEE;田纳西 ;;;;;;;;;;X
AREA_TEXAS;德克萨斯 ;;;;;;;;;;X
AREA_THE_AZORES;亚速尔群岛 ;;;;;;;;;;X
AREA_THE_FALKLANDS;福克兰群岛 ;;;;;;;;;;X
AREA_THRACE;色雷斯 ;;;;;;;;;;X
AREA_TIBET;西藏 ;;;;;;;;;;X
AREA_TIERRA_DEL_FUEGO;火地岛 ;;;;;;;;;;X
AREA_TOBRUK;图卜鲁格 ;;;;;;;;;;X
AREA_TOHOKU;本州东北 ;;;;;;;;;;X
AREA_TOMSK;托木斯克 ;;;;;;;;;;X
AREA_TRANSJORDAN;外约旦 ;;;;;;;;;;X
AREA_TRANSNISTRIA;德涅斯特河沿岸 ;;;;;;;;;;X
AREA_TRANSVAAL_NATAL;德兰士瓦-纳塔尔 ;;;;;;;;;;X
AREA_TRANSYLVANIA;特兰西瓦尼亚 ;;;;;;;;;;X
AREA_TUNIS;突尼斯 ;;;;;;;;;;X
AREA_TURKESTAN;土耳其斯坦 ;;;;;;;;;;X
AREA_TURKMENISTAN;土库曼斯坦 ;;;;;;;;;;X
AREA_TYUMEN;秋明 ;;;;;;;;;;X
AREA_UFA;乌法 ;;;;;;;;;;X
AREA_UGANDA;乌干达 ;;;;;;;;;;X
AREA_UPPER_ARGENTINE;上阿根廷 ;;;;;;;;;;X
AREA_UPPER_NILE_VALLEY;上尼罗河谷地 ;;;;;;;;;;X
AREA_UTAH;犹他 ;;;;;;;;;;X
AREA_UZBEKISTAN;乌兹别克斯坦 ;;;;;;;;;;X
AREA_VAESTRA_SVEALAND;西斯维兰 ;;;;;;;;;;X
AREA_VELIKIYE_LUKI;大卢基 ;;;;;;;;;;X
AREA_VERA_CRUZ;韦拉克鲁斯 ;;;;;;;;;;X
AREA_VERMONT;佛蒙特 ;;;;;;;;;;X
AREA_VIRGINIA;弗吉尼亚 ;;;;;;;;;;X
AREA_VLADIMIR;弗拉基米尔 ;;;;;;;;;;X
AREA_VOLTA;沃尔特 ;;;;;;;;;;X
AREA_WALLONIA;瓦隆 ;;;;;;;;;;X
AREA_WARSAW;华沙 ;;;;;;;;;;X
AREA_WASHINGTON;华盛顿 ;;;;;;;;;;X
AREA_WEST_ANDALUCIA;西安达卢西亚 ;;;;;;;;;;X
AREA_WEST_ATLAS;西阿特拉斯 ;;;;;;;;;;X
AREA_WEST_ENGLAND;西英格兰 ;;;;;;;;;;X
AREA_WEST_JAVA;西爪哇 ;;;;;;;;;;X
AREA_WEST_VIRGINIA;西弗吉尼亚 ;;;;;;;;;;X
AREA_WESTERN_DESERT;西部沙漠 ;;;;;;;;;;X
AREA_WESTERN_GHAT;西高止山脉 ;;;;;;;;;;X
AREA_WESTERN_HUNGARY;西匈牙利 ;;;;;;;;;;X
AREA_WESTPHALEN;威斯特法伦 ;;;;;;;;;;X
AREA_WISCONSIN;威斯康星 ;;;;;;;;;;X
AREA_WYOMING;怀俄明 ;;;;;;;;;;X
AREA_XIKANG;西康 ;;;;;;;;;;X
AREA_XINJIANG;新疆 ;;;;;;;;;;X
AREA_YAKUTSK;雅库茨克 ;;;;;;;;;;X
AREA_YEMENITE_MOUNTAINS;也门山脉 ;;;;;;;;;;X
AREA_YUKON;育空 ;;;;;;;;;;X
AREA_YUNNAN;云南 ;;;;;;;;;;X
AREA_ZABAIKALYE;外贝加尔 ;;;;;;;;;;X
AREA_ZHEJIANG;浙江 ;;;;;;;;;;X
#;;;;;;;;;;;x
AREA_ADRIATIC_SEA;亚得里亚海 ;;;;;;;;;;X
AREA_AEGEAN_SEA;爱琴海 ;;;;;;;;;;X
AREA_ALBORAN_SEA;阿尔沃兰海 ;;;;;;;;;;X
AREA_ALEUTIANS;阿留申海 ;;;;;;;;;;X
AREA_ANGOLA_PLAIN;安哥拉海原 ;;;;;;;;;;X
AREA_ARAFURA_SEA;阿拉弗拉海 ;;;;;;;;;;X
AREA_ARCTIC_OCEAN;格陵兰海 ;;;;;;;;;;X
AREA_ARGENTINE_PLAIN;阿根廷海原 ;;;;;;;;;;X
AREA_ASCENSION_FRACTURE_ZONE;阿森松断裂区 ;;;;;;;;;;X
AREA_ATLANTIC_INDIAN_RIDGE;大西洋-印度洋海岭 ;;;;;;;;;;X
AREA_AZORES;亚速尔海 ;;;;;;;;;;X
AREA_BALEARIC_SEA;巴利阿里海 ;;;;;;;;;;X
AREA_BANDA_SEA;班达海 ;;;;;;;;;;X
AREA_BARENTS_SEA;巴伦支海 ;;;;;;;;;;X
AREA_BAY_OF_BISCAY;比斯开湾 ;;;;;;;;;;X
AREA_BERMUDA_TRIANGLE;百慕大三角 ;;;;;;;;;;X
AREA_BLACK_SEA;黑海 ;;;;;;;;;;X
AREA_BOTHNIAN_BAY;波的尼亚湾 ;;;;;;;;;;X
AREA_CAP_ST_VINCENT;圣文森特角 ;;;;;;;;;;X
AREA_CAP_VERDE;佛得角 ;;;;;;;;;;X
AREA_CAPE_FINISTERRE;菲尼斯特雷角 ;;;;;;;;;;X
AREA_CAROLINES;马绍尔岛链 ;;;;;;;;;;X
AREA_CELEBES_SEA;西里伯斯海 ;;;;;;;;;;X
AREA_CENTRAL_ATLANTIC;中大西洋 ;;;;;;;;;;X
AREA_CENTRAL_CARRIBEAN;中加勒比海 ;;;;;;;;;;X
AREA_CENTRAL_NORTHSEA;北海中部 ;;;;;;;;;;X
AREA_CENTRAL_PHILIPPINE_SEA;中菲律宾海 ;;;;;;;;;;X
AREA_COAST_OF_AFRICA;非洲海岸 ;;;;;;;;;;X
AREA_COAST_OF_ANGOLA_NAMIBIA;安哥拉-纳米比亚海岸 ;;;;;;;;;;X
AREA_COAST_OF_ARGENTINA;阿根廷海岸 ;;;;;;;;;;X
AREA_COAST_OF_BISSAO;比绍海岸 ;;;;;;;;;;X
AREA_COAST_OF_BRAZIL;巴西海岸 ;;;;;;;;;;X
AREA_COAST_OF_BRUNEI;文莱海岸 ;;;;;;;;;;X
AREA_COAST_OF_CEYLON;锡兰海岸 ;;;;;;;;;;X
AREA_COAST_OF_GUYANA;圭亚那海岸 ;;;;;;;;;;X
AREA_COAST_OF_INDOCHINA;印度支那海岸 ;;;;;;;;;;X
AREA_COAST_OF_JAPAN;日本海岸 ;;;;;;;;;;X
AREA_COAST_OF_KAMCHATKA;堪察加海岸 ;;;;;;;;;;X
AREA_COAST_OF_NEW_GUINEA;新几内亚海岸 ;;;;;;;;;;X
AREA_COAST_OF_RECIFE;累西腓海岸 ;;;;;;;;;;X
AREA_COAST_OF_SOUTH_AFRICA;南非海岸 ;;;;;;;;;;X
AREA_COAST_OF_URUGUAY;乌拉圭海岸 ;;;;;;;;;;X
AREA_DENMARK_STRAIT;丹麦海峡 ;;;;;;;;;;X
AREA_EAST_BAY_OF_BENGAL;东孟加拉海湾 ;;;;;;;;;;X
AREA_EAST_BERING_SEA;东白令海 ;;;;;;;;;;X
AREA_EAST_CORAL_SEA;东珊瑚海 ;;;;;;;;;;X
AREA_EAST_COST_OF_NEW_ZEALAND;新西兰东海岸 ;;;;;;;;;;X
AREA_EAST_GREAT_AUSTRALIAN_BIGHT;大澳大利亚湾东部 ;;;;;;;;;;X
AREA_EAST_GULF_OF_MEXICO;墨西哥湾东部 ;;;;;;;;;;X
AREA_EAST_MARIANA_BASIN;东马里亚纳海盆 ;;;;;;;;;;X
AREA_EAST_NORTH_SEA;北海东部 ;;;;;;;;;;X
AREA_EAST_SEA_OF_OKHOTSK;东鄂霍次克海 ;;;;;;;;;;X
AREA_EASTERN_SOLOMONS;东所罗门海 ;;;;;;;;;;X
AREA_ENGLISH_CHANNEL;英吉利海峡 ;;;;;;;;;;X
AREA_FAROES_GAP;法罗群岛 ;;;;;;;;;;X
AREA_FIJI_BASIN;斐济海盆 ;;;;;;;;;;X
AREA_FLORES_SEA;弗洛勒斯海 ;;;;;;;;;;X
AREA_FLORIDA_STRAIT;佛罗里达海峡 ;;;;;;;;;;X
AREA_GILBERTS;吉尔伯特海 ;;;;;;;;;;X
AREA_GREENLAND_COAST;格陵兰海岸 ;;;;;;;;;;X
AREA_GULF_OF_ALASKA;阿拉斯加海湾 ;;;;;;;;;;X
AREA_GULF_OF_GUINEA;几内亚湾 ;;;;;;;;;;X
AREA_GULF_OF_SIAM;暹罗湾 ;;;;;;;;;;X
AREA_HAWAIIAN_RISE;夏威夷海隆 ;;;;;;;;;;X
AREA_HEBREIDES;赫布里底群岛海 ;;;;;;;;;;X
AREA_HORN_OF_AFRICA;非洲合恩角 ;;;;;;;;;;X
AREA_HUDSON_BAY;哈得孙湾 ;;;;;;;;;;X
AREA_IONIAN_SEA;爱奥尼亚海 ;;;;;;;;;;X
AREA_IRISH_SEA;爱尔兰海 ;;;;;;;;;;X
AREA_IRISH_WEST_COAST;爱尔兰西海岸 ;;;;;;;;;;X
AREA_JAVA_RIDGE;爪哇海岭 ;;;;;;;;;;X
AREA_JAVA_TRENCH;爪哇海沟 ;;;;;;;;;;X
AREA_KATTEGAT;卡特加特海峡 ;;;;;;;;;;X
AREA_LINE_ISLANDS;莱恩群岛 ;;;;;;;;;;X
AREA_LUZON_STRAIT;吕宋海峡 ;;;;;;;;;;X
AREA_MALACCA_STRAIT;马六甲海峡 ;;;;;;;;;;X
AREA_MARIANA_TRENCH;马里亚纳海沟 ;;;;;;;;;;X
AREA_MARIANAS;马里亚纳海 ;;;;;;;;;;X
AREA_MARSHALLS_SEA;马绍尔海 ;;;;;;;;;;X
AREA_MASCARENE_PLATEAU;马斯克林海台 ;;;;;;;;;;X
AREA_MID_INDIAN_RIDGE;中印度洋海岭 ;;;;;;;;;;X
AREA_MID_PACIFIC_MOUNTAINS;中太平洋海脊 ;;;;;;;;;;X
AREA_MOLUCCA_SEA;摩鹿加海 ;;;;;;;;;;X
AREA_NINETYEAST_RIDGE;东经九十度海岭 ;;;;;;;;;;X
AREA_NORTH_ARABIAN_SEA;北阿拉伯海 ;;;;;;;;;;X
AREA_NORTH_ATLANTIC;北大西洋 ;;;;;;;;;;X
AREA_NORTH_BISMARCK_SEA;俾斯麦海北部 ;;;;;;;;;;X
AREA_NORTH_EAST_PACIFIC_OCEAN;东太平洋北部 ;;;;;;;;;;X
AREA_NORTH_MOZAMBIQUE_CHANNEL;莫桑比克海峡北部 ;;;;;;;;;;X
AREA_NORTH_NORTHEAST_PACIFIC_BASIN;东北太平洋海盆北部 ;;;;;;;;;;X
AREA_NORTH_SOUTHEAST_PACIFIC_OCEAN;东南太平洋北部 ;;;;;;;;;;X
AREA_NORTH_TASMAN_SEA;北塔斯曼海 ;;;;;;;;;;X
AREA_NORTHEAST_COAST_OF_MADAGASCAR;马达加斯加东北海岸 ;;;;;;;;;;X
AREA_NORTHERN_BALTIC;北波罗的海 ;;;;;;;;;;X
